"title","artists","date","duration","genre","award","nation"
"The Look","Roxette","12 gennaio 1989","3:56","Pop rock","oro","dk"
"Life on Mars?","David Bowie","22 giugno 1973","3:48","Glam rock,,Art pop","oro","dk"
"Losing My Religion","R.E.M.","19 febbraio 1991","4:28","Rock alternativo,,Folk rock","oro","dk"
"Lose Control","Meduza,Becky Hill,Goodboys","11 ottobre 2019","2:48","Dance pop","oro","dk"
"Look at Me Now","Chris Brown","1 febbraio 2011","3:43","Southern hip hop","oro","dk"
"Loco contigo","DJ Snake,J Balvin","14 giugno 2019","3:05","Reggaeton","oro","dk"
"Love Song","Sara Bareilles","19 giugno 2007","4:20","Pop","oro","dk"
"Look Back at It","A Boogie wit da Hoodie","6 dicembre 2018","2:59","Hip hop","oro","dk"
"Life Is Good","Future","10 gennaio 2020","3:58","Trap","oro","dk"
"Lose You to Love Me","Selena Gomez","23 ottobre 2019  (vedi date di pubblicazione)","3:26","Pop","oro","dk"
"Loca","Shakira","10 settembre 2010","3:13 (versione inglese), 3:05 (versione spagnola)","Pop latino,,Dance pop,,Merengue","oro","dk"
"Lovely Day","Bill Withers","16 dicembre 1977","3:46 (single version) - 4:08 (album version)","Rhythm and blues,,Disco","oro","dk"
"Love on Top","Beyoncé","12 settembre 2011","4:27","Funk","oro","dk"
"m.A.A.d City","Kendrick Lamar","22 ottobre 2012","5:50","West Coast hip hop,,Gangsta rap,,Hardcore hip hop,,G-funk","oro","dk"
"Love Me like You Do","Ellie Goulding","7 gennaio 2015","4:12","Elettropop","oro","dk"
"Mama","Gilli","30 novembre 2018","3:07","Trap","oro","dk"
"Love","Kendrick Lamar","2 ottobre 2017","3:33","Hip hop,,Contemporary R&B","oro","dk"
"Love Story","Taylor Swift","12 settembre 2008  (date di pubblicazione)","3:56","Country pop","oro","dk"
"Love Me Harder","Ariana Grande,The Weeknd","30 settembre 2014","3:56","Pop","oro","dk"
"Meet Me Halfway","Black Eyed Peas,,accreditati come The Black Eyed Peas","23 settembre 2009","4:45","Elettrorap","oro","dk"
"Lucky You","Eminem","30 novembre 2018","4:04","Hip hop","oro","dk"
"Make Me (Cry)","Noah Cyrus","15 novembre 2016","4:02","Electro","oro","dk"
"Man in the Mirror","Michael Jackson","16 gennaio 1988","4:55,,(7"" Edit),,5:19,,(Album Version)","Pop,,Soul,,Ballata,,Gospel","oro","dk"
"Man Down","Rihanna","3 maggio 2011","4:28","Raggamuffin","oro","dk"
"Mad Love","Sean Paul,David Guetta","16 febbraio 2018","3:19","Pop,,Electronic dance music","oro","dk"
"Marry You","Bruno Mars","22 agosto 2011","3:50","Pop,,Doo-wop","oro","dk"
"Miami","Will Smith","23 novembre 1998","3:19","East Coast hip hop","oro","dk"
"Memories","David Guetta","15 marzo 2010","3:30","Electronic dance music,,Dance pop,,Hip house","oro","dk"
"Middle Child","J. Cole","23 gennaio 2019","3:33","Hip hop","oro","dk"
"Mon p'tit loup","Gilli","21 maggio 2018","3:19","Trap","oro","dk"
"Mamma Mia","ABBA","9 novembre 1975","3:33","Europop,,Pop rock,,Glam rock","oro","dk"
"Mo Bamba","Sheck Wes","16 giugno 2017","3:03","Trap","oro","dk"
"Look What You Made Me Do","Taylor Swift","25 agosto 2017","3:31","Elettropop,,Dance pop,,Electroclash","oro","dk"
"More Than You Know","Axwell Ʌ Ingrosso","27 maggio 2017","3:23","Electronic dance music","oro","dk"
"Mi gente","J Balvin,Willy William","30 giugno 2017","3:09","Pop latino,,Reggaeton","oro","dk"
"Murder on My Mind","YNW Melly","1º giugno 2018","4:29","Trap,,Contemporary R&B","oro","dk"
"Mood Swings","Pop Smoke","21 agosto 2020","3:33","Contemporary R&B","oro","dk"
"More Than Words","Extreme","23 marzo 1991","5:34,(versione album),,3:43,(versione singolo)","Pop rock,,Soft rock,,Rock acustico","oro","dk"
"Never Be Like You","Flume","16 gennaio 2016","3:55","Musica elettronica,,Elettropop","oro","dk"
"Never Say Never","Justin Bieber","25 gennaio 2011","3:49","Pop,,Pop rap","oro","dk"
"New Light","John Mayer","10 maggio 2018","3:36","New wave,,Funk rock","oro","dk"
"Nights With You","MØ","21 aprile 2017","3:17","Pop","oro","dk"
"Mr. Jones","Counting Crows","1º dicembre 1993","4:32","Rock alternativo","oro","dk"
"Move Your Body","Sia","6 gennaio 2017","4:07,(versione album),,4:12,(versione singolo)","Electronic dance music","oro","dk"
"Natural","Imagine Dragons","17 luglio 2018","3:09","Indietronica,,Pop rock,,Arena rock","oro","dk"
"No Scrubs","TLC","23 marzo 1999","3:34","Dance pop,,Contemporary R&B","oro","dk"
"Never Be the Same","Camila Cabello","7 dicembre 2017","3:47","Pop","oro","dk"
"Novacane","Frank Ocean","31 maggio 2011","5:02","Neo soul,,Alternative hip hop","oro","dk"
"Need You Now","Lady Antebellum","24 agosto 2009","4:38","Country,,Pop","oro","dk"
"No Stylist","French Montana","20 settembre 2018","3:12","Trap,,Hip hop","oro","dk"
"No Lie","Sean Paul","18 novembre 2016","3:41","Reggae","oro","dk"
"One Love","Blue","4 novembre 2002   21 ottobre 2003  ","","Pop","oro","dk"
"No Time to Die","Billie Eilish","14 febbraio 2020","4:03","Pop","oro","dk"
"One Thing","One Direction","6 gennaio 2012    31 gennaio 2012  ","3:17","Pop","oro","dk"
"One","U2","3 marzo 1992","4:36","Country folk","oro","dk"
"Nonstop","Drake","31 luglio 2018","3:58","Trap","oro","dk"
"Not Afraid","Eminem","29 aprile 2010","4:19","Pop rap","oro","dk"
"Nobody Wants to Be lonely","Ricky Martin,Christina Aguilera","6 febbraio 2001","4:10","Pop latino","oro","dk"
"Now or Never","Halsey","4 aprile 2017","3:34","Elettropop","oro","dk"
"On My Mind","Ellie Goulding","17 settembre 2015","3:33","Elettropop,,Trap","oro","dk"
"No Guidance","Chris Brown","8 giugno 2019","4:20","Contemporary R&B","oro","dk"
"Omen","Disclosure","27 luglio 2015","3:50","UK garage,,Electro house","oro","dk"
"Nothing Compares 2 You","Sinéad O'Connor","8 gennaio 1990","5:10","Pop","oro","dk"
"Paper Planes","M.I.A.","11 febbraio 2008","3:24","Alternative dance,,Alternative hip hop","oro","dk"
"Otherside","Red Hot Chili Peppers","11 gennaio 2000","4:15","Rock alternativo","oro","dk"
"One Way or Another (Teenage Kicks)","One Direction","17 febbraio 2013","2:37","Pop rock,,Dance pop,,Bubblegum pop","oro","dk"
"No Air","Jordin Sparks,Chris Brown","11 febbraio 2008","4:24","Contemporary R&B,,Pop soul","oro","dk"
"Oops!… I Did It Again","Britney Spears","27 marzo 2000","3:31","Dance pop,,Teen pop","oro","dk"
"November Rain","Guns N' Roses","18 febbraio 1992    6 giugno 1992 ","8:57","","oro","dk"
"Only the Horses","Scissor Sisters","13 aprile 2012","3:38","Dance pop,,Musica house,,Electro house","oro","dk"
"One Last Time","Ariana Grande","10 febbraio 2015","3:18","Dance pop","oro","dk"
"Only Time","Enya","2000","3:38","New age","oro","dk"
"Planer","Gilli,,Branco","15 febbraio 2019","2:39","Trap","oro","dk"
"Piece of Me","Britney Spears","27 novembre 2007","03:32,(album explicit version),03:11 (video version, radio edited)","Elettropop","oro","dk"
"Paris","The Chainsmokers","13 gennaio 2017","3:41","Elettropop","oro","dk"
"Outside","Calvin Harris","20 ottobre 2014","3:47","Electro house,,Dance pop","oro","dk"
"Party Girl","StaySolidRocky","21 aprile 2020","2:27","Hip hop","oro","dk"
"Pray","Sam Smith","29 marzo 2018","3:41","Gospel","oro","dk"
"Power Over Me","Dermot Kennedy","16 ottobre 2018","3:26","Pop","oro","dk"
"Plug Walk","Rich the Kid","9 febbraio  2018","2:55","Trap","oro","dk"
"Please Don't Leave Me","Pink","31 gennaio 2009","3:51","Pop rock,,Pop","oro","dk"
"Poison","Alice Cooper","5 settembre 1989","4:29","Pop metal,,Hair metal,,Hard rock","oro","dk"
"Panini","Lil Nas X","20 giugno 2019","1:54","","oro","dk"
"People Help the People","Cherry Ghost","12 giugno 2007","3:59","Indie rock","oro","dk"
"Pound the Alarm","Nicki Minaj","12 giugno 2012","3:25","Eurodance,,Electro house","oro","dk"
"Paparazzi","Lady Gaga","6 luglio 2009","3:28","Dance pop","oro","dk"
"Pumped Up Kicks","Foster the People","4 aprile 2011","3:40","Indie rock,,Indie pop","oro","dk"
"R.I.P.","Rita Ora","4 maggio 2012","3:49","Grime","oro","dk"
"Prayer in C","Lilly Wood and the Prick","6 giugno 2014","3:09","Deep house,,Dance","oro","dk"
"The Pretender","Foo Fighters","6 agosto 2007","4:28","Rock alternativo,,Hard rock","oro","dk"
"Put Your Records On","Corinne Bailey Rae","20 febbraio 2006","3:35","Contemporary R&B","oro","dk"
"R U Mine?","Arctic Monkeys","27 febbraio 2012","3:20","Indie rock,,Rock psichedelico,,Garage rock","oro","dk"
"Purple Rain","Prince and The Revolution","26 settembre 1984","4:05,4:33 (radio edit)","Rock sinfonico,,Minneapolis sound,,Gospel","oro","dk"
"Rain Over Me","Pitbull","19 luglio 2011","3:51","Hip house,,Europop,,Dance","oro","dk"
"Pure Water","Mustard,Migos","16 gennaio 2019","3:14","Trap,,Hip hop","oro","dk"
"Princess of China","Coldplay,Rihanna","13 aprile 2012  (vedi date di pubblicazione)","3:59,(versione album),,3:39,(versione radiofonica)","Elettropop,,Rock elettronico","oro","dk"
"Questions","Chris Brown","16 agosto 2017","2:09","Dancehall reggae","oro","dk"
"Price Tag","Jessie J","25 gennaio 2011","3:46","Reggae fusion","oro","dk"
"Part of Me","Katy Perry","13 febbraio 2012","3:35","Elettropop,,Dance","oro","dk"
"Rescue Me","OneRepublic","17 maggio 2019","2:38","Elettropop","oro","dk"
"Rich Love","OneRepublic","14 luglio 2017","3:21","Tropical house,,Pop","oro","dk"
"Real Friends","Camila Cabello","7 dicembre 2017","3:33","Pop,,Reggae","oro","dk"
"Rover","S1mba","4 marzo 2020","2:47","Hip hop","oro","dk"
"Read All About It","Professor Green","21 ottobre 2011","3:55","Pop rap,,Pop","oro","dk"
"Rooftop","Zara Larsson","15 settembre 2014","4:13","Pop","oro","dk"
"Pon de Replay","Rihanna","24 maggio 2005  (date di pubblicazione)","4:06","Dancehall reggae,,Contemporary R&B,,Hip hop soul","oro","dk"
"Rocket Man (I Think It's Going to Be a Long, Long Time)","Elton John","17 aprile 1972","4:41","Soft rock,,Space rock,,Adult contemporary music,,Album-oriented rock,,Musica d'autore","oro","dk"
"Rollin","Calvin Harris","12 maggio 2017","4:33","Funk,,Cloud rap","oro","dk"
"Rehab","Rihanna","6 ottobre 2008","4:54,,(Versione Album),4:05,,(Radio Edit)","Contemporary R&B,,Pop","oro","dk"
"Rock with You","Michael Jackson","3 novembre 1979 1982","3:23 (7"" Edit),,3:40 (Album Version)","Rhythm and blues,,Soul,,Disco","oro","dk"
"River","Eminem","22 dicembre 2017","3:41","Hip hop,,Folk","oro","dk"
"Ridin' Solo","Jason Derulo","26 aprile 2010","3:36","Elettropop","oro","dk"
"Secret Love Song","Little Mix","3 febbraio 2016","4:10","Dance pop","oro","dk"
"Rain on Me","Lady Gaga,Ariana Grande","22 maggio 2020","3:02","Dance pop,,Disco,,Elettropop,,Musica house","oro","dk"
"Run Up","Major Lazer","26 gennaio 2017","3:23","Moombahton,,Reggaeton","oro","dk"
"Salt","Ava Max","12 dicembre 2019","3:00","Dance pop","oro","dk"
"Save the World","Swedish House Mafia","13 maggio 2011","3:33,(radio edit),,6:50,(extended mix)","Progressive house","oro","dk"
"Selfish","Future","28 febbraio 2017","4:11","Pop,,Contemporary R&B","oro","dk"
"Secrets","Regard,Raye","24 aprile 2020","2:56","Tropical house","oro","dk"
"Right Here Waiting","Richard Marx","21 giugno 1989","4:23","Soft rock","oro","dk"
"Shed a Light","Robin Schulz,David Guetta","25 novembre 2016","3:11","Dance","oro","dk"
"Rude Boy","Rihanna","19 febbraio 2010","3:42","Dancehall reggae,,Raggamuffin","oro","dk"
"Scars","Lukas Graham","20 marzo 2020","2:52","Pop","oro","dk"
"Run the World (Girls)","Beyoncé","21 aprile 2011","3:56","Contemporary R&B,,Dancehall reggae","oro","dk"
"Satellite","Lena","13 marzo 2010","5:54","Pop","oro","dk"
"Russian Roulette","Rihanna","26 ottobre 2009","3:48","Pop,,Contemporary R&B,,Ballata,,Trip hop","oro","dk"
"Sex with Me","Rihanna","3 febbraio 2017","3:26","Contemporary R&B","oro","dk"
"Scars to Your Beautiful","Alessia Cara","26 luglio 2016","3:50","Pop rock,,Rhythm and blues","oro","dk"
"September","Earth,Wind & Fire","18 novembre 1978","3:35","Disco,,Funk,,Rhythm and blues,,Contemporary R&B,,Soul","oro","dk"
"Savage","Megan Thee Stallion","7 aprile 2020  (vedi date di pubblicazione)","2:35","Hip hop","oro","dk"
"Somewhere Only We Know","Keane","16 febbraio 2004","3:57","Piano rock","oro","dk"
"So Sick","Ne-Yo","17 gennaio 2006","3:27","Contemporary R&B","oro","dk"
"Shout Out To My Ex","Little Mix","16 ottobre 2016","4:06","Dance pop","oro","dk"
"Single Ladies (Put a Ring on It)","Beyoncé","8 ottobre 2008","3:13","Dance pop,,Contemporary R&B","oro","dk"
"Somebody to Love","Queen","12 novembre 1976","4:57","Piano rock,,Gospel","oro","dk"
"Sorry for Party Rocking","LMFAO","4 novembre 2011","3:24","Electro house,,Hip house,,Acid house","oro","dk"
"Shut Up and Dance","Walk the Moon","10 settembre 2014","3:17","Dance rock,,New wave,","oro","dk"
"Stars Are Blind","Paris Hilton","5 giugno 2006","3:58","Reggae fusion","oro","dk"
"Stay","Zedd,Alessia Cara","23 febbraio 2017","3:30","Dance pop","oro","dk"
"The Sound of Silence","Simon & Garfunkel","Settembre 1965","3:05","Folk rock,,Rock,,Folk","oro","dk"
"Shut Up and Drive","Rihanna","12 giugno 2007 ( USA )  27 agosto 2007 ( UK )  28 settembre 2007 ( EUR )","3:33","Pop rock,,New wave","oro","dk"
"Stayin' Alive","Bee Gees","13 dicembre 1977","4:45","Disco","oro","dk"
"Somebody","Natalie La Rose","6 gennaio 2015","3:09","","oro","dk"
"Say So","Doja Cat","24 gennaio 2020  (vedi date di pubblicazione)","3:58","Disco,,Funk,,Pop rap","oro","dk"
"Step Into Christmas","Elton John","26 novembre 1973","4:10","Musica natalizia,,Rock","oro","dk"
"Stronger","Britney Spears","4 dicembre 2000","3:23","Teen pop,,Dance pop","oro","dk"
"Sorry Not Sorry","Demi Lovato","11 luglio 2017","3:23","Contemporary R&B","oro","dk"
"Sun in Our Eyes","MØ","12 luglio 2018","3:37","Synth pop","oro","dk"
"Still Falling for You","Ellie Goulding","18 agosto 2016","4:00","Elettropop","oro","dk"
"Sunday Best","Surfaces","6 gennaio 2019","2:39","Trap","oro","dk"
"Sugar","Robin Schulz","25 settembre 2015","52:17","Deep house,,Dance","oro","dk"
"Svag","Victor Leksell","17 gennaio 2020","3:11","Pop","oro","dk"
"Superstition","Stevie Wonder","24 ottobre 1972","4:26","Funk","oro","dk"
"Stuck with U","Ariana Grande,Justin Bieber","8 maggio 2020","3:48","Pop","oro","dk"
"Smooth Criminal","Michael Jackson","24 ottobre 1988","4:12,,(7"" version),,4:18,,(Album Version)","Dance rock,,Dance pop,,Funk","oro","dk"
"Streets of Philadelphia","Bruce Springsteen","2 febbraio 1994","3:51","Pop rock,,Heartland rock,,Soft rock","oro","dk"
"Tainted Love","Soft Cell","18 luglio 1981","5:53,(7""),,14:50,(12"")","New wave,,Synth pop,,Dance","oro","dk"
"Side to Side","Ariana Grande","30 agosto 2016","3:46","Reggae fusion,,Dancehall reggae","oro","dk"
"Tacatà","Tacabro","5 gennaio 2012","3:30","Musica house,,Tribal house,,Latin house,,Pop latino,,Dance pop,,Eurodance","oro","dk"
"Sweet Dreams","Beyoncé","2 giugno 2009","3:28","Synth pop,,Contemporary R&B","oro","dk"
"Survivor","Destiny's Child","8 maggio 2001   15 maggio 2001  ","4:14","Contemporary R&B,,Pop","oro","dk"
"Supalonely","Benee","6 dicembre 2019","3:43","Disco,,Indie pop","oro","dk"
"Sweet Child o' Mine","Guns N' Roses","17 agosto 1988    29 maggio 1989 ","5:56","Hard rock","oro","dk"
"A Thousand Miles","Vanessa Carlton","12 febbraio 2002","3:57","Pop,,Piano rock,,Pop barocco","oro","dk"
"Super Bass","Nicki Minaj","5 aprile 2011","3:20","Pop rap,,Synth pop","oro","dk"
"Take Me Home","Jess Glynne","3 novembre 2015","4:25","Pop soul","oro","dk"
"This Is How We Do","Katy Perry","31 luglio 2014","3:24","Dance pop","oro","dk"
"The Time (Dirty Bit)","Black Eyed Peas,,accreditati come The Black Eyed Peas","5 novembre 2010","5:08","Hip house,,Trance","oro","dk"
"This Left Feels Right","Bon Jovi","4 novembre 2003","51:10",",Hair metal,,Hard rock,,Pop rock,,Album-oriented rock","oro","dk"
"Three Little Birds","Bob Marley","1977","3:00","Reggae","oro","dk"
"There for You","Martin Garrix,Troye Sivan","26 maggio 2017","3:41","Electronic dance music","oro","dk"
"Torn","Natalie Imbruglia","17 novembre 1997","4:06","Pop rock,,Soft rock","oro","dk"
"Total Eclipse of the Heart","Vari","1983","6:58","Rock,,Pop rock,,Soft rock,,Ballata,,Power ballad","oro","dk"
"This Town","Niall Horan","29 settembre 2016","3:52","Folk pop","oro","dk"
"This Girl","Kungs","19 febbraio 2016","3:15","Musica house","oro","dk"
"Tonight (I'm Fuckin' You)","Enrique Iglesias","22 novembre 2010 (download digitale) 2 gennaio 2011","3:51","Elettrorap,,Dance pop,,Electro house","oro","dk"
"Too Much to Ask","Niall Horan","15 settembre 2017","3:43","Pop","oro","dk"
"Time After Time","Cyndi Lauper","27 gennaio 1984","4:01","Pop","oro","dk"
"Take Care","Drake","21 febbraio 2012","4:37","Pop rap","oro","dk"
"Teenage Dream","Katy Perry","23 luglio 2010  (date di pubblicazione)","3:48","Pop,,Bubblegum pop","oro","dk"
"True Love","Pink","15 luglio 2013","3:50","Dance pop,,Ska","oro","dk"
"Tonight I'm Getting Over You","Carly Rae Jepsen","21 gennaio 2013","3:39","Elettropop,,Electro house,,Dance pop","oro","dk"
"Toxicity","System of a Down","11 marzo 2002","3:38","Alternative metal","oro","dk"
"Till the World Ends","Britney Spears","4 marzo 2011","3:58","Dance pop,,Eurodance,,Elettropop","oro","dk"
"Truly Madly Deeply","Savage Garden","3 marzo 1997","4:37","Pop,,Pop rock,,Soft rock,,Adult contemporary music,,Rhythm and blues,,Contemporary R&B","oro","dk"
"Unconditionally","Katy Perry","18 ottobre 2013","3:48","Power pop,,Power ballad","oro","dk"
"Try","Pink","6 settembre 2012","4:07","Pop rock,,Synth pop,,Power pop","oro","dk"
"U + Ur Hand","Pink","28 agosto 2006 (UK)  31 ottobre 2006  (USA radio)","3:34","Pop rock","oro","dk"
"Time of Our Lives","Pitbull,Ne-Yo","17 novembre 2014","3:49","Dance pop,,Synth pop,,Pop rap","oro","dk"
"Unsteady","X Ambassadors","13 novembre 2015","3:13","Indie rock","oro","dk"
"Try Sleeping with a Broken Heart","Alicia Keys","19 novembre 2009","4:09","Soul,,Synth pop,,Contemporary R&B","oro","dk"
"Toxic","Britney Spears","13 gennaio 2004","3:21","Elettropop,,Dance pop,,Bhangra","oro","dk"
"Upside Down","Jack Johnson","24 febbraio 2006","3:31","Indie folk","oro","dk"
"La tortura","Shakira,Alejandro Sanz","12 aprile 2005","3:35","Pop latino,,Reggaeton","oro","dk"
"Turn Around","Conor Maynard","8 ottobre 2012","3:52","Synth pop,,Dance pop","oro","dk"
"Turn Me On","David Guetta","14 dicembre 2011","3:20","Musica house,,Elettropop","oro","dk"
"Underneath the Tree","Kelly Clarkson","5 novembre 2013","3:49","Pop,,Musica natalizia","oro","dk"
"Velkommen til Medina","Medina","24 luglio 2009","3:40","Pop,,Rhythm and blues","oro","dk"
"Waiting on the World to Change","John Mayer","1º agosto 2006","3:20","Soul bianco,,Blues rock","oro","dk"
"Toosie Slide","Drake","3 aprile 2020","4:07","Trap","oro","dk"
"Uptown Girl","Billy Joel","1983","3:15","Pop rock","oro","dk"
"The Way You Make Me Feel","Michael Jackson","9 novembre 1987","4:26,,(7"" Edit),,4:58,,(Album Version)","Rhythm and blues,,Pop,,Funk","oro","dk"
"Wake Me Up When September Ends","Green Day","13 giugno 2005","4:38","","oro","dk"
"Uprising","Muse","4 agosto 2009  (vedi date di pubblicazione)","5:02","Hard rock","oro","dk"
"Walking on Sunshine","Katrina and the Waves","1985","3:48","Pop rock","oro","dk"
"Use Somebody","Kings of Leon","28 novembre 2008","3:51","Rock alternativo","oro","dk"
"Under Pressure","Queen,David Bowie","26 ottobre 1981","4:07","Pop rock","oro","dk"
"Under the Bridge","Red Hot Chili Peppers","10 marzo 1992","4:21","Rock alternativo","oro","dk"
"Waves","Mr Probz","22 novembre 2013","2:54","Hip hop","oro","dk"
"Waves","Dean Lewis","30 settembre 2016","4:01","","oro","dk"
"Whatcha Say","Jason Derulo","5 maggio 2009","3:43","Pop,,Contemporary R&B","oro","dk"
"Unwritten","Natasha Bedingfield","29 novembre 2004","4:19","Pop,,Rhythm and blues,,Contemporary R&B","oro","dk"
"Vossi Bop","Stormzy","26 aprile 2019","3:16","Hip hop","oro","dk"
"Walk It Talk It","Migos","18 marzo 2018","4:36","Hip hop","oro","dk"
"Video Games","Lana Del Rey","10 ottobre 2011","4:34","Pop barocco","oro","dk"
"Whatever It Takes","Imagine Dragons","9 maggio 2017","3:21","Elettropop,,Alternative R&B","oro","dk"
"When We Were Young","Adele","22 gennaio 2016","4:50","Pop soul","oro","dk"
"The Weekend","SZA","26 settembre 2017","4:32","Contemporary R&B,,Neo soul","oro","dk"
"What If I Told You That I Love You","Ali Gatie","23 gennaio 2020","3:13","Pop","oro","dk"
"Walk Me Home","Pink","20 febbraio 2019","2:57","Pop","oro","dk"
"Welcome to the Black Parade","My Chemical Romance","9 ottobre 2006","5:11","Rock alternativo,,Art rock,,Emo","oro","dk"
"What a Wonderful World","Louis Armstrong","1967","2:25","Jazz,,Pop,,Ballata","oro","dk"
"When You Say Nothing at All","Ronan Keating","16 giugno 1999","4:18","Soft rock","oro","dk"
"Whats Poppin","Jack Harlow","21 gennaio 2020","2:19","Hip hop","oro","dk"
"Why'd You Only Call Me When You're High?","Arctic Monkeys","2013","2:44","Funk rock,,Blues rock,,Indie rock,,Rock psichedelico,,Rhythm and blues,,Contemporary R&B","oro","dk"
"When I Was Your Man","Bruno Mars","15 gennaio 2013","3:33","Pop,,Ballata","oro","dk"
"When the Sun Goes Down","Arctic Monkeys","16 gennaio 2006","3:20","Indie rock,,Garage rock,,Garage punk","oro","dk"
"WAP","Cardi B","7 agosto 2020","3:07","Hip hop","oro","dk"
"Wild Ones","Flo Rida","19 dicembre 2011","3:53","Hip house,,Dance pop","oro","dk"
"Who Do You Love","The Chainsmokers","7 febbraio 2019","3:46","Dance","oro","dk"
"Wish You Were Gay","Billie Eilish","4 marzo 2019","3:41","Pop","oro","dk"
"When We Stand Together","Nickelback","3 settembre 2011","3:12","Pop rock","oro","dk"
"Wonderful Tonight","Eric Clapton","1977","3:43","Soft rock,,Ballata","oro","dk"
"Wicked Game","Chris Isaak","8 novembre 1990","","Soft rock,,Torch song","oro","dk"
"Wonderful Christmastime","Paul McCartney","1979","3:48","Musica natalizia,,Rock,,Elettropop","oro","dk"
"Writing's on the Wall","Sam Smith","25 settembre 2015","4:38","Easy listening","oro","dk"
"When I Look at You","Miley Cyrus","16 febbraio 2010","4:09","Pop rock","oro","dk"
"When You Tell Me That You Love Me","Diana Ross","20 agosto 1991","4:10","Pop,,Soul,,Rhythm and blues,,Funk,,Ballata","oro","dk"
"Wind of Change","Scorpions","gennaio 1991","5:12","Power ballad","oro","dk"
"You Don't Own Me","Lesley Gore","dicembre 1963","2:31","Pop","oro","dk"
"Work Bitch","Britney Spears","16 settembre 2013","4:07","Electronic dance music","oro","dk"
"You Broke Me First","Tate McRae","17 aprile 2020","2:49","Ballata","oro","dk"
"Worth It","Fifth Harmony","2 marzo 2015","3:44","Contemporary R&B","oro","dk"
"You Can Call Me Al","Paul Simon","Ottobre 1986","4:40","Pop,,World music","oro","dk"
"Without You","David Guetta","27 settembre 2011","3:28","Elettropop,,Progressive house","oro","dk"
"You've Got the Love","Florence and the Machine","5 gennaio 2009  16 novembre 2009  (ripubblicazione)","2:48","Indie pop,,Indie rock","oro","dk"
"You're the One That I Want","John Travolta,Olivia Newton-John","1978","2:49","Pop rock","oro","dk"
"You Give me Something","James Morrison","17 luglio 2006","3:33","Pop,,Rock","oro","dk"
"Whenever, Wherever","Shakira","27 agosto 2001","3:16","Pop latino,,World music","oro","dk"
"Wish You Were Here","Pink Floyd","12 settembre 1975","5:40","Rock alternativo","oro","dk"
"Yeah 3X","Chris Brown","25 ottobre 2010","4:01","Dance pop,,Europop,,Electro house","oro","dk"
"You'll Be in My Heart","Phil Collins","15 giugno 1999","4:17","Pop rock","oro","dk"
"You Belong with Me","Taylor Swift","4 novembre 2008","3:52","Country pop","oro","dk"
"You Can't Hurry Love","The Supremes","25 luglio 1966","2:47","Soul,,Rhythm and blues","oro","dk"
"You Give Love a Bad Name","Bon Jovi","23 luglio 1986","3:42","Hair metal,,Hard rock,,Album-oriented rock","oro","dk"
"You Shook Me All Night Long","AC/DC","1980","3:30","Hard rock","oro","dk"
"Youth","Shawn Mendes","3 maggio 2018","3:09","Pop,,Rhythm and blues","oro","dk"
"You Should See Me in a Crown","Billie Eilish","18 luglio 2018","3:00","Pop","oro","dk"
"Youth","Troye Sivan","13 novembre 2015","3:05","Dream pop,,Elettropop","oro","dk"
"You Da One","Rihanna","14 novembre 2011  (date di pubblicazione)","3:19","Dancehall reggae,,Dubstep","oro","dk"
"You Know I'm No Good","Amy Winehouse","8 gennaio 2007   12 dicembre 2006  ","4:17,,4:24 (Ghostface Killah Remix)","Contemporary R&B,,Jazz,,Rocksteady,,Hip hop soul","oro","dk"
"Zeze","Kodak Black","12 ottobre 2018","3:48","Hip hop","oro","dk"
"Zombie","The Cranberries","12 settembre 1994","5:06","Rock alternativo,,Post-grunge","oro","dk"
"Wide Awake","Katy Perry","7 maggio 2012","3:41","Elettropop,,Musica elettronica","oro","dk"
"Your Body","Christina Aguilera","17 settembre 2012","4:00","Contemporary R&B,,Electro,,Dance,,Pop","oro","dk"
"Yummy","Justin Bieber","3 gennaio 2020","3:30","Contemporary R&B,,Pop,,Trap","oro","dk"
"You Should Be Sad","Halsey","10 gennaio 2020","3:25","Ballata,,Country","oro","dk"
