"title","artists","date","duration","genre","award","nation"
"Simply Amazing","Trey Songz","3 agosto 2012","4:01","Pop,,Pop rock","oro","uk"
"Say It Right","Nelly Furtado","30 ottobre 2006    2 dicembre 2006     2 marzo 2007    (download digitale) 5 marzo 2007   2 aprile 2007  Olanda 14 aprile 2007   21 maggio 2007    (CD singolo) 4 giugno 2007","3:45,(versione album),,3:34,(radio edit)","Contemporary R&B,,Pop","oro","uk"
"Scatman (Ski Ba Bop Ba Dop Bop)","Scatman John","30 novembre 1994","3:30","Eurodance,,Elettrorap","oro","uk"
"Sexual Healing","Marvin Gaye","settembre 1982","4:05","Soul,,Contemporary R&B,,Funk","oro","uk"
"Seek Bromance","Tim Berg","17 ottobre 2010","3:23,(radio edit),,8:08,(extended mix)","Progressive house","oro","uk"
"Shut Up","Black Eyed Peas,,accreditati come The Black Eyed Peas","29 settembre 2003","4:56","Pop rap","oro","uk"
"Shake That","Eminem","17 gennaio 2006","","Hip hop soul,,Gangsta rap","oro","uk"
"Sing It Back (Boris Musical Mix)","Moloko","23 agosto 1999","4:40,(versione singolo),,4:23,(versione album)","Dance pop,,Musica house","oro","uk"
"She's The One","Robbie Williams","8 novembre 1999","4:18","Pop","oro","uk"
"Skyscraper","Demi Lovato","14 luglio 2011","3:42","Pop,,Soul","oro","uk"
"Run Up","Major Lazer","26 gennaio 2017","3:23","Moombahton,,Reggaeton","oro","uk"
"Sixteen","Ellie Goulding","12 aprile 2019","3:21","Pop","oro","uk"
"Sexy and I Know It","LMFAO","16 settembre 2011","3:19","Electronic dance music,,Musica demenziale","oro","uk"
"Secrets","Regard,Raye","24 aprile 2020","2:56","Tropical house","oro","uk"
"Sir Duke","Stevie Wonder","Marzo 1977","3:52","Rhythm and blues,,Funk","oro","uk"
"The Shoop Shoop Song (It's in His Kiss)","Betty Everett","1964","2:12","Pop soul","oro","uk"
"Shed a Light","Robin Schulz,David Guetta","25 novembre 2016","3:11","Dance","oro","uk"
"Single Ladies (Put a Ring on It)","Beyoncé","8 ottobre 2008","3:13","Dance pop,,Contemporary R&B","oro","uk"
"Since U Been Gone","Kelly Clarkson","16 novembre 2004","3:08","Pop rock,,Pop punk,,Power pop","oro","uk"
"Sinners Never Sleep","You Me at Six","3 ottobre 2011","47:57","Rock alternativo,,Screamo,,Pop punk","oro","uk"
"Smack My Bitch Up","The Prodigy","24 novembre 1997","4:45","Alternative dance","oro","uk"
"Snap Out of It","Arctic Monkeys","9 giugno 2014","3:13","Indie rock","oro","uk"
"Shut Up and Drive","Rihanna","12 giugno 2007 ( USA )  27 agosto 2007 ( UK )  28 settembre 2007 ( EUR )","3:33","Pop rock,,New wave","oro","uk"
"Smalltown Boy","Bronski Beat","11 giugno 1984","3:58 (versione edita),,5:01 (versione originale),,9:00 (versione estesa)","Synth pop","oro","uk"
"Stickwitu","Pussycat Dolls","20 settembre 2005","3:27","Contemporary R&B,,Pop","oro","uk"
"Space Bound","Eminem","18 giugno 2011","4:25","Alternative hip hop,,Pop rap","oro","uk"
"So Good","Louisa Johnson","28 ottobre 2016","3:10","Pop","oro","uk"
"So Sick","Ne-Yo","17 gennaio 2006","3:27","Contemporary R&B","oro","uk"
"Somewhere Only We Know","Lily Allen","10 novembre 2013","3:28","Pop","oro","uk"
"SOS","Rihanna","14 febbraio 2006  (Date di pubblicazione)","3:59","Dance pop,,Synth pop,,Contemporary R&B","oro","uk"
"Starlight","Muse","4 settembre 2006","4:03","Rock alternativo","oro","uk"
"So Am I","Ava Max","7 marzo 2019","3:04","Pop","oro","uk"
"Sometimes","Britney Spears","14 aprile 1999","4:05 (Album Version)","Teen pop","oro","uk"
"So Lonely","The Police","novembre 1978  febbraio 1980  (ristampa)","4:52","New wave,,Reggae rock","oro","uk"
"Stop","Spice Girls","9 marzo 1998 (UK)  25 marzo 1998  (Giappone)  20 aprile 1998  (Australia)  2 giugno 1998  (U.S.)","3:24","Pop,,Dance pop","oro","uk"
"Somethin' Stupid","Frank Sinatra,Nancy Sinatra","1967","2:40","Pop","oro","uk"
"Somebody","Natalie La Rose","6 gennaio 2015","3:09","","oro","uk"
"Sorry Seems to Be the Hardest Word","Elton John","1º novembre 1976","3:48","Rock sinfonico,,Pop,,Piano rock","oro","uk"
"Stupid Love","Lady Gaga","28 febbraio 2020","3:13","Dance pop,,Elettropop","oro","uk"
"Still Got Time","Zayn","24 marzo 2017","3:08","Alternative R&B,,Pop","oro","uk"
"Spinning Around","Kylie Minogue","13 giugno 2000","3:28","Dance pop","oro","uk"
"Superstar","Jamelia","24 febbraio 2004","3:35","Pop,,Contemporary R&B","oro","uk"
"Stay","Zedd,Alessia Cara","23 febbraio 2017","3:30","Dance pop","oro","uk"
"Straight Outta Compton","N.W.A","10 luglio 1988","4:26","Gangsta rap,,West Coast hip hop,,Hardcore hip hop","oro","uk"
"Start Me Up/No Use in Crying","The Rolling Stones","agosto 1981","3:33","Rock","oro","uk"
"Swear It Again","Westlife","aprile 1999","4:07","Pop","oro","uk"
"Speed of Sound","Coldplay","23 maggio 2005","4:52,(versione album),,4:27,(versione radiofonica)","Rock alternativo","oro","uk"
"Sweet Home Alabama","Lynyrd Skynyrd","24 giugno 1974","4:42","Southern rock,,Blues rock,,Rock and roll,,Boogie rock","oro","uk"
"Sucker for Pain","Lil Wayne,Wiz Khalifa,Imagine Dragons","24 giugno 2016","4:04","Alternative hip hop","oro","uk"
"Survivor","Destiny's Child","8 maggio 2001   15 maggio 2001  ","4:14","Contemporary R&B,,Pop","oro","uk"
"Sweet About Me","Gabriella Cilmi","17 marzo 2008 (UK)  26 aprile 2008 (Australia)  6 giugno 2008 (Europa)","3:10","Pop soul,,Swing,,Jazz","oro","uk"
"Tender","Blur","22 febbraio 1999","7:40 (versione album)","Rock alternativo,,Gospel","oro","uk"
"Supernatural","Des'ree","14 dicembre 1998","","Soul,,Rhythm and blues,,Pop","oro","uk"
"Take Off Your Colours","You Me at Six","6 ottobre 2008","51:09","Rock alternativo,,Pop punk","oro","uk"
"Streets of Philadelphia","Bruce Springsteen","2 febbraio 1994","3:51","Pop rock,,Heartland rock,,Soft rock","oro","uk"
"Tears in Heaven","Eric Clapton","1992","4:30","Ballata,,Blues rock","oro","uk"
"Te amo","Rihanna","7 giugno 2010","3:28","Pop latino,,Musica elettronica,,Contemporary R&B","oro","uk"
"These Words","Natasha Bedingfield","5 ottobre 2004","3:36","Pop,,Rhythm and blues,,Contemporary R&B","oro","uk"
"Thank You","Dido","12 dicembre 2000","3:45","Pop","oro","uk"
"#thatPOWER","will.i.am","18 marzo 2013","4:39","Dance","oro","uk"
"Space Oddity","David Bowie","11 luglio 1969","4:33","Rock psichedelico,,Space rock,,Folk rock","oro","uk"
"Swish Swish","Katy Perry","19 maggio 2017","4:02","Dance pop,,Musica house","oro","uk"
"Suddenly I See","KT Tunstall","29 agosto 2005   – gennaio 2006 ","3:21","Rock alternativo,,Folk","oro","uk"
"That's My Girl","Fifth Harmony","27 settembre 2016","3:24","","oro","uk"
"Tonight, Tonight","The Smashing Pumpkins","15 aprile 1996","4:16","Rock alternativo,,Indie rock,,Rock sinfonico","oro","uk"
"Things We Lost in the Fire","Bastille","26 agosto 2013","4:00","Rock alternativo,,Indie rock","oro","uk"
"There Is a Light That Never Goes Out","The Smiths","12 ottobre 1992","4:02","Jangle pop,,Indie pop","oro","uk"
"Trouble","Iggy Azalea","24 febbraio 2015","2:46","Pop rap,,Pop soul,,Doo-wop","oro","uk"
"There You'll Be","Faith Hill","maggio 2001","3:40","Pop","oro","uk"
"Tell Him","Barbra Streisand,Céline Dion","3 novembre 1997","4:51","Pop,,Ballata","oro","uk"
"Turn Me On","Riton,Oliver Heldens","13 settembre 2019","3:28","Deep house","oro","uk"
"Too Shy","Kajagoogoo","22 gennaio 1983","","New wave,,Synth pop","oro","uk"
"Trust Me","Craig David","12 novembre 2007 ","43:19","Contemporary R&B","oro","uk"
"Toxic","Britney Spears","13 gennaio 2004","3:21","Elettropop,,Dance pop,,Bhangra","oro","uk"
"This Is Love","will.i.am","24 giugno 2012","4:35","Dance pop,,Hip house,,Electro house","oro","uk"
"This Is America","Childish Gambino","5 maggio 2018","3:45","Alternative hip hop,,Afrobeat","oro","uk"
"A Thousand Years","Christina Perri","18 ottobre 2011","4:47","Pop,,Piano rock","oro","uk"
"Take a Bow","Rihanna","15 aprile 2008","3:49","Contemporary R&B,,Soul","oro","uk"
"Taki Taki","DJ Snake","28 settembre 2018","3:32","Reggaeton","oro","uk"
"Turn Up the Music","Chris Brown","14 febbraio 2012","3:47","Dance pop,,Musica house","oro","uk"
"Touch the Sky","Kanye West","7 marzo 2006","3:57","Hip hop","oro","uk"
"Underdog","Kasabian","26 ottobre 2009","4:36","Rock elettronico,,Britpop","oro","uk"
"Throne","Bring Me the Horizon","23 luglio 2015","3:11","Rock elettronico,,Arena rock","oro","uk"
"Turning Tables","Adele","9 gennaio 2012","4:10","Pop,,Soul","oro","uk"
"Untouched","The Veronicas","8 dicembre 2007","4:14","Pop punk,,Pop rock","oro","uk"
"This One's for You","David Guetta","13 maggio 2016","3:27","Electronic dance music","oro","uk"
"Unfinished Sympathy","Massive Attack","11 febbraio 1991","5:12","Trip hop","oro","uk"
"Video Killed the Radio Star","The Buggles","7 settembre 1979","3:25","New wave,,Synth pop","oro","uk"
"Try Sleeping with a Broken Heart","Alicia Keys","19 novembre 2009","4:09","Soul,,Synth pop,,Contemporary R&B","oro","uk"
"Thriller","Michael Jackson"," 12 novembre 1983   23 gennaio 1984","5:58,,(Album Version),,4:09,,(Remixed Short Version),,13:43,,(Video Version)","Disco,,Funk,,Pop","oro","uk"
"Under the Sea","Samuel E. Wright","1989","3:15","Pop,,Colonna sonora,,Calypso","oro","uk"
"Unsteady","X Ambassadors","13 novembre 2015","3:13","Indie rock","oro","uk"
"Treasure","Bruno Mars","17 giugno 2013","2:56","Disco,,Funk,,Contemporary R&B","oro","uk"
"U Got It bad","Usher","4 settembre 2001 (Stati Uniti)  3 dicembre 2001  (Australia)  11 dicembre 2001  (Germania)","4:08","Contemporary R&B","oro","uk"
"Underneath Your Clothes","Shakira","18 marzo 2002","3:44","Pop latino,,Soft rock","oro","uk"
"Voodoo People","The Prodigy","agosto 1994","4:05","Musica elettronica,,Techno hardcore","oro","uk"
"Up","The Saturdays","12 ottobre 2008","4:06,(Versione album),,,3:25,(Radio edit)","Elettropop,,Dance pop","oro","uk"
"Waiting For Love","Avicii","22 maggio 2015","3:48","Electronic dance music,,Progressive house","oro","uk"
"Virtual Insanity","Jamiroquai","21 agosto 1996","5:40","Pop,,Acid jazz,,Funk","oro","uk"
"Walking Away","Craig David","31 ottobre 2000","3:24","Contemporary R&B","oro","uk"
"Unfaithful","Rihanna","2 maggio 2006","3:49","Pop,,Contemporary R&B","oro","uk"
"Wall of Glass","Liam Gallagher","2 giugno 2017","3:43","Rock alternativo","oro","uk"
"Valerie","The Zutons","19 giugno 2006","3:56","Indie rock,,Pop","oro","uk"
"Versace on the Floor","Bruno Mars","4 novembre 2016 come singolo promozionale - 12 giugno 2017 pubblicazione ufficiale a livello mondiale","4:21","Contemporary R&B","oro","uk"
"Waterfall","The Stone Roses","30 dicembre 1991","4:41 (album version),,3:31 (Oakenfold's 7"" version),,5:23 (Oakenfold's 12"" version),,4:37 (album version 2009 remaster)","Madchester","oro","uk"
"Vogue","Madonna","20 marzo 1990","4:50","Musica house","oro","uk"
"Walking on a Dream","Empire of the Sun","30 agosto 2008","3:16","Dance pop","oro","uk"
"We Are the People","Empire of the Sun","20 settembre 2008  (Vedi date di pubblicazione)","4:27","Musica elettroacustica,,Musica elettronica,,Elettropop","oro","uk"
"We Didn't Start the Fire","Billy Joel","settembre 1989","","Pop rock","oro","uk"
"Walk It Talk It","Migos","18 marzo 2018","4:36","Hip hop","oro","uk"
"Walking on the Moon","The Police","1979","5:03","New wave,,Reggae rock,,Pop rock","oro","uk"
"Way Down We Go","Kaleo","2016","3:39","Blues rock","oro","uk"
"Walking in Memphis","Marc Cohn","marzo 1991","4:18","Pop,,Rock","oro","uk"
"West Ten","AJ Tracey,Mabel","2 luglio 2020","3:33","UK garage","oro","uk"
"What Doesn't Kill You (Stronger)","Kelly Clarkson","14 novembre 2011","3:41","Pop rock,,Dance pop","oro","uk"
"Walk This Way","Aerosmith","28 agosto 1975","3:40","Funk rock,,Hard rock,,Blues rock","oro","uk"
"West End Girls","Pet Shop Boys","9 aprile 1984  28 ottobre 1985 (riedizione)","4:41 (versione album),,4:14 (versione singola)","Synth pop","oro","uk"
"Walk on the Wild Side","Lou Reed","24 novembre 1972","4:12","Glam rock,,Art rock,,Blues","oro","uk"
"What I Go to School For","Busted","16 settembre 2002 2002","","Pop rock","oro","uk"
"What a Man Gotta Do","Jonas Brothers","17 gennaio 2020","3:00","Pop rock","oro","uk"
"What a Wonderful World","Louis Armstrong","1967","2:25","Jazz,,Pop,,Ballata","oro","uk"
"When a Woman's Fed Up","R. Kelly","27 febbraio 1999","4:39","Contemporary R&B,,Hip hop soul","oro","uk"
"What's Up?","4 Non Blondes","23 giugno 1993","4:55,(versione album),,4:16,(versione singolo)","Rock alternativo,,Pop punk,,Pop rock","oro","uk"
"What I Did for Love","David Guetta","22 febbraio 2015","3:27","Dance","oro","uk"
"The Weekend","SZA","26 settembre 2017","4:32","Contemporary R&B,,Neo soul","oro","uk"
"When I Grow Up","Pussycat Dolls","27 maggio 2008  (vedi le date di distribuzione)","4:08","Elettropop,,Contemporary R&B,,Dance pop","oro","uk"
"What's Love Got to Do with It?","Tina Turner","4 giugno 1984","3:50","Rhythm and blues,,Pop","oro","uk"
"Whatcha Say","Jason Derulo","5 maggio 2009","3:43","Pop,,Contemporary R&B","oro","uk"
"Where Is My Mind?","Pixies","21 marzo 1988","3,:,46","Rock alternativo","oro","uk"
"Under the Bridge","Red Hot Chili Peppers","10 marzo 1992","4:21","Rock alternativo","oro","uk"
"What's My Age Again?","Blink-182","aprile 1999","2:28","Punk revival","oro","uk"
"What Goes Around... Comes Around","Justin Timberlake","8 gennaio 2007","7:28","Pop,,Contemporary R&B","oro","uk"
"When Doves Cry","Prince","16 maggio 1984","3:47","Synth pop,,Pop rock","oro","uk"
"What Is Love","Haddaway","8 maggio 1993","","Eurodance","oro","uk"
"Wicked Game","Chris Isaak","8 novembre 1990","","Soft rock,,Torch song","oro","uk"
"When You Say Nothing at All","Ronan Keating","16 giugno 1999","4:18","Soft rock","oro","uk"
"Whatever It Takes","Imagine Dragons","9 maggio 2017","3:21","Elettropop,,Alternative R&B","oro","uk"
"Why'd You Only Call Me When You're High?","Arctic Monkeys","2013","2:44","Funk rock,,Blues rock,,Indie rock,,Rock psichedelico,,Rhythm and blues,,Contemporary R&B","oro","uk"
"Wonderful Tonight","Eric Clapton","1977","3:43","Soft rock,,Ballata","oro","uk"
"The Winner Takes It All","ABBA","21 luglio 1980","4:54","Europop,,Pop","oro","uk"
"Wild Thoughts","DJ Khaled","16 giugno 2017","3:24","Contemporary R&B","oro","uk"
"Whole Lotta Love","Led Zeppelin","11 luglio 1969","5:34","Hard rock,,Rock psichedelico","oro","uk"
"Wuthering Heights","Kate Bush","20 gennaio 1978","4:28","","oro","uk"
"Wild","Jessie J","26 maggio 2013","3:54","Dance pop,,Grime,,Contemporary R&B","oro","uk"
"Wide Awake","Katy Perry","7 maggio 2012","3:41","Elettropop,,Musica elettronica","oro","uk"
"Wish You Were Gay","Billie Eilish","4 marzo 2019","3:41","Pop","oro","uk"
"World of Our Own","Westlife","febbraio 2002","3:30","Pop","oro","uk"
"XO","Beyoncé","16 dicembre 2013","3:35","Pop,,Contemporary R&B","oro","uk"
"Where Have You Been","Rihanna","8 maggio 2012  (date di pubblicazione)","4:02","Dance pop,,Electro house,,Techno","oro","uk"
"Wildest Dreams","Taylor Swift","31 agosto 2015","3:40","Dream pop","oro","uk"
"You Don't Know Me","Armand Van Helden","25 gennaio 1999","4:01","Garage house,,Nu-disco","oro","uk"
"When You Believe","Whitney Houston,Mariah Carey","2 novembre 1998","4:34","Contemporary R&B,,Pop","oro","uk"
"When Love Takes Over","David Guetta","21 aprile 2009","3:10","Dance pop,,Musica house,,Synth pop","oro","uk"
"Womanizer","Britney Spears","26 settembre 2008","3:46","Elettropop","oro","uk"
"You Sexy Thing","Hot Chocolate","2 settembre 1975","4:04","Pop,,Funk,,Disco","oro","uk"
"You Know I'm No Good","Amy Winehouse","8 gennaio 2007   12 dicembre 2006  ","4:17,,4:24 (Ghostface Killah Remix)","Contemporary R&B,,Jazz,,Rocksteady,,Hip hop soul","oro","uk"
"You Really Got Me/It's All Right","The Kinks","4 agosto 1964","5:55","Garage rock,,Mod,,Proto-punk","oro","uk"
"Who Wants to Live Forever","Queen","15 settembre 1986","5:17","Rock sinfonico,,Power ballad","oro","uk"
"You Broke Me First","Tate McRae","17 aprile 2020","2:49","Ballata","oro","uk"
"Wouldn't It Be Nice / God Only Knows","The Beach Boys","1966","2:22","Pop psichedelico,,Avantpop,,Rock","oro","uk"
"You Can't Hurry Love","The Supremes","25 luglio 1966","2:47","Soul,,Rhythm and blues","oro","uk"
"You Shook Me All Night Long","AC/DC","1980","3:30","Hard rock","oro","uk"
"You Make Me Wanna","Usher","5 agosto 1997","3:39","Contemporary R&B","oro","uk"
"You Need to Calm Down","Taylor Swift","14 giugno 2019","2:51","Elettropop,,Synth pop","oro","uk"
"You Gotta Be","Des'ree","1995 (1ª uscita) 1998 (2ª uscita)","4:04","Pop","oro","uk"
"You'll Be in My Heart","Phil Collins","15 giugno 1999","4:17","Pop rock","oro","uk"
"Yeah 3X","Chris Brown","25 ottobre 2010","4:01","Dance pop,,Europop,,Electro house","oro","uk"
"You're My Best Friend / '39","Queen","18 maggio 1976","6:21","Glam rock,,Pop rock,,Album-oriented rock,,Folk rock,,Skiffle","oro","uk"
"You're in Love with a Psycho","Kasabian","20 marzo 2017","3:41","Neopsichedelia,,Britpop","oro","uk"
"You Should Be Sad","Halsey","10 gennaio 2020","3:25","Ballata,,Country","oro","uk"
"You're Still the One","Shania Twain","27 gennaio 1998","3:19","Country pop,,Pop","oro","uk"
"You Are Not Alone","Michael Jackson","15 Agosto 1995","5:45","Contemporary R&B,,Pop","oro","uk"
"Young Forever","Jay-Z","26 gennaio 2010","4:13","Alternative hip hop,,Pop rap","oro","uk"
"Young and Beautiful","Lana Del Rey","23 aprile 2013","3:56","Rock alternativo,,Indie pop,,Pop barocco,,Easy listening","oro","uk"
"You Should See Me in a Crown","Billie Eilish","18 luglio 2018","3:00","Pop","oro","uk"
"Young Hearts Run Free","Candi Staton","1976","4:08","Soul","oro","uk"
"Your Woman","White Town","13 gennaio 1997","4:20","Alternative dance,,Electro Dance,,Electro,,Musica elettronica,,Funktronica,,Funk,,Indie rock,,Rock alternativo,,Trip hop","oro","uk"
"You're So Vain","Carly Simon","2 dicembre 1972","4:25","Pop,,Pop rock,,Soft rock","oro","uk"
"You Spin Me Round (Like a Record)","Dead or Alive","10 aprile 1984","3:20","Hi-NRG,,Dance pop,,Synth pop","oro","uk"
"You Belong with Me","Taylor Swift","4 novembre 2008","3:52","Country pop","oro","uk"
"Yummy","Justin Bieber","3 gennaio 2020","3:30","Contemporary R&B,,Pop,,Trap","oro","uk"
