"title","artists","date","duration","genre","award","nation"
"Tear in My Heart","Twenty One Pilots","6 aprile 2015","3:08","Elettropop,,Indie pop","1_platino","can"
"There for You","Martin Garrix,Troye Sivan","26 maggio 2017","3:41","Electronic dance music","1_platino","can"
"Shut It Down","Pitbull","2 novembre 2009","3:46","Elettrorap,,Hip house","1_platino","can"
"Style","Taylor Swift","9 febbraio 2015","3:51","Pop rock,,Funk,,Synth pop","1_platino","can"
"Too Much to Ask","Niall Horan","15 settembre 2017","3:43","Pop","1_platino","can"
"Tonight Tonight","Hot Chelle Rae","15 marzo 2011","3:20","Pop rock,,Indie rock,,Rock alternativo","1_platino","can"
"Suit & Tie","Justin Timberlake","14 gennaio 2013","5:27","Contemporary R&B","1_platino","can"
"So Am I","Ava Max","7 marzo 2019","3:04","Pop","1_platino","can"
"Stupid Love","Lady Gaga","28 febbraio 2020","3:13","Dance pop,,Elettropop","1_platino","can"
"Too Young","Post Malone","9 ottobre 2015","3:57","Cloud rap","1_platino","can"
"Thunderstruck","AC/DC","10 settembre 1990","4:52","Hard rock","1_platino","can"
"Swish Swish","Katy Perry","19 maggio 2017","4:02","Dance pop,,Musica house","1_platino","can"
"Turning Tables","Adele","9 gennaio 2012","4:10","Pop,,Soul","1_platino","can"
"This Love","Maroon 5","27 gennaio 2004","3:26","Pop rock","1_platino","can"
"A Thousand Years","Christina Perri","18 ottobre 2011","4:47","Pop,,Piano rock","1_platino","can"
"That's What Friends Are For","Dionne Warwick","novembre 1985","3:58","Pop,,Soul","1_platino","can"
"Time After Time","Cyndi Lauper","27 gennaio 1984","4:01","Pop","1_platino","can"
"Thinking of You","Katy Perry","12 gennaio 2009","4:06,(versione album),,3:58,(versione radiofonica)","Pop rock","1_platino","can"
"True Love","Pink","15 luglio 2013","3:50","Dance pop,,Ska","1_platino","can"
"This Is How We Do","Katy Perry","31 luglio 2014","3:24","Dance pop","1_platino","can"
"Total Eclipse of the Heart","Vari","1983","6:58","Rock,,Pop rock,,Soft rock,,Ballata,,Power ballad","1_platino","can"
"Tennis Court","Lorde","7 giugno 2013","3:18","Indie pop,,Art pop,,Elettropop","1_platino","can"
"Take What You Want","Post Malone","15 ottobre 2019","3:50","","1_platino","can"
"Trampoline","Shaed","18 maggio 2018","3:04","Electro","1_platino","can"
"Teardrops on My Guitar","Taylor Swift","24 febbraio 2007","3:26","Country pop","1_platino","can"
"Valentino","24kGoldn","25 gennaio 2019","2:59","Hip hop","1_platino","can"
"Unwritten","Natasha Bedingfield","29 novembre 2004","4:19","Pop,,Rhythm and blues,,Contemporary R&B","1_platino","can"
"Vogue","Madonna","20 marzo 1990","4:50","Musica house","1_platino","can"
"Twisting by the Pool","Dire Straits","gennaio 1983","3:28","Rock and roll","1_platino","can"
"Venus","Shocking Blue","1969","3:07","Pop,,Rock","1_platino","can"
"Who Dat Girl","Flo Rida","11 gennaio 2011","3:19","Dance pop,,Elettropop","1_platino","can"
"Wake Me Up Before You Go-Go","Wham!","1984","3:50","Pop","1_platino","can"
"Thriller","Michael Jackson"," 12 novembre 1983   23 gennaio 1984","5:58,,(Album Version),,4:09,,(Remixed Short Version),,13:43,,(Video Version)","Disco,,Funk,,Pop","1_platino","can"
"Wake Me Up When September Ends","Green Day","13 giugno 2005","4:38","","1_platino","can"
"What's Love Got to Do with It?","Tina Turner","4 giugno 1984","3:50","Rhythm and blues,,Pop","1_platino","can"
"What Goes Around... Comes Around","Justin Timberlake","8 gennaio 2007","7:28","Pop,,Contemporary R&B","1_platino","can"
"Wake Up Call","Maroon 5","7 agosto 2007","3:21","Funk rock,,Elettropop","1_platino","can"
"What a Man Gotta Do","Jonas Brothers","17 gennaio 2020","3:00","Pop rock","1_platino","can"
"Unconditionally","Katy Perry","18 ottobre 2013","3:48","Power pop,,Power ballad","1_platino","can"
"The Weekend","SZA","26 settembre 2017","4:32","Contemporary R&B,,Neo soul","1_platino","can"
"Watch","Billie Eilish","30 giugno 2017","2:57","Indie pop","1_platino","can"
"The Way","Ariana Grande","26 marzo 2013","3:46","Pop","1_platino","can"
"Work Bitch","Britney Spears","16 settembre 2013","4:07","Electronic dance music","1_platino","can"
"Yosemite","Travis Scott","20 novembre 2018","2:30","Hip hop","1_platino","can"
"Waking Up in Vegas","Katy Perry","21 aprile 2009","3:19","Pop rock","1_platino","can"
"Walk on Water","Eminem","10 novembre 2017","5:04","Pop rap","1_platino","can"
"What Doesn't Kill You (Stronger)","Kelly Clarkson","14 novembre 2011","3:41","Pop rock,,Dance pop","1_platino","can"
"Yeah!","Usher","27 gennaio 2004","4:10","Crunk & B","1_platino","can"
"When We Stand Together","Nickelback","3 settembre 2011","3:12","Pop rock","1_platino","can"
"Wake Me Up","Avicii","17 giugno 2013","4:09","Progressive house,,Alternative dance,,Folktronica","1_platino","can"
"Young and Beautiful","Lana Del Rey","23 aprile 2013","3:56","Rock alternativo,,Indie pop,,Pop barocco,,Easy listening","1_platino","can"
"Your Song","Rita Ora","26 maggio 2017","3:01","Elettropop","1_platino","can"
"Wonder","Shawn Mendes","2 ottobre 2020","2:52","","1_platino","can"
"Youth","Shawn Mendes","3 maggio 2018","3:09","Pop,,Rhythm and blues","1_platino","can"
"X","Nicky Jam,J Balvin","2 marzo 2018","2:53","Reggaeton","1_platino","can"
"Youngblood","5 Seconds of Summer","13 aprile 2018","3:23","","1_platino","can"
"Wildest Dreams","Taylor Swift","31 agosto 2015","3:40","Dream pop","1_platino","can"
