"title","artists","date","duration","genre","award","nation"
"Sono già solo","Modà","12 marzo 2010","3:26","Pop rock,,Power pop","2_platino","it"
"Stamm fort","Luchè","18 gennaio 2019","2:51","Hip hop","2_platino","it"
"Lo stadio","Tiziano Ferro","22 maggio 2015","3:45","Power pop","2_platino","it"
"Someone like You","Adele","15 febbraio 2011","4:45","Pop soul,,Blues","2_platino","it"
"Somebody That I Used to Know","Gotye","6 luglio 2011","4:04","Art pop","2_platino","it"
"Stolen Dance","Milky Chance","5 aprile 2013","4:44","Indie pop,,Folktronica,,Folk psichedelico","2_platino","it"
"Solo","Clean Bandit","18 maggio 2018","3:42","Electronic dance music","2_platino","it"
"Sultans of Swing","Dire Straits","maggio 1978  gennaio 1979","5:48","Roots rock,,Pub rock","2_platino","it"
"Sugar","Maroon 5","13 gennaio 2015","3:55","Disco","2_platino","it"
"Tear Down These Houses","Skin","15 gennaio 2008","4:07","Rock","2_platino","it"
"Stay","Zedd,Alessia Cara","23 febbraio 2017","3:30","Dance pop","2_platino","it"
"Svegliarsi la mattina","Zero Assoluto","28 febbraio 2006","3:43","Pop","2_platino","it"
"Supreme - L'ego","Marracash","31 ottobre 2019","3:43","Alternative hip hop","2_platino","it"
"Stereo Love","Edward Maya","31 agosto 2009  (vedi sotto)","4:07","Electronic dance music","2_platino","it"
"Sul ciglio senza far rumore","Alessandra Amoroso","16 Settembre 2016","3:16","Pop","2_platino","it"
"Tappeto di fragole","Modà","18 novembre 2011","3:12","Pop rock,,Pop","2_platino","it"
"Take Your Time","Sam Hunt","24 novembre 2014","4:02","Pop","2_platino","it"
"Sucker for Pain","Lil Wayne,Wiz Khalifa,Imagine Dragons","24 giugno 2016","4:04","Alternative hip hop","2_platino","it"
"Tacatà","Tacabro","5 gennaio 2012","3:30","Musica house,,Tribal house,,Latin house,,Pop latino,,Dance pop,,Eurodance","2_platino","it"
"Smells Like Teen Spirit","Nirvana","10 settembre 1991","5:02,(versione album),,4:30,(versione singolo)","Grunge,,Rock alternativo","2_platino","it"
"Talk Dirty","Jason Derulo","2 agosto 2013","2:57","Contemporary R&B,,Dirty rap","2_platino","it"
"Sweet About Me","Gabriella Cilmi","17 marzo 2008 (UK)  26 aprile 2008 (Australia)  6 giugno 2008 (Europa)","3:10","Pop soul,,Swing,,Jazz","2_platino","it"
"Thoiry Remix","Achille Lauro","24 gennaio 2018","2:55","Alternative hip hop,,Samba","2_platino","it"
"Stronger","Kanye West","31 luglio 2007","5:11","Elettrorap,,Breakbeat","2_platino","it"
"Ti dedico il silenzio","Ultimo","14 dicembre 2018","3:54","Pop","2_platino","it"
"Ti sembra normale","Max Gazzè","29 aprile 2016","3:35","Pop rock","2_platino","it"
"Le tasche piene di sassi","Jovanotti","11 marzo 2011","3:35","Pop,,Ballata","2_platino","it"
"Ti fa stare bene","Caparezza","15 settembre 2017","4:10","Funk","2_platino","it"
"Tu mi porti su","Giorgia","13 aprile 2012","3:43","Pop,,Reggae,,Rhythm and blues","2_platino","it"
"Stay","Rihanna","7 gennaio 2013","4:00","Ballata,,Soul","2_platino","it"
"Stairway to Heaven","Led Zeppelin","8 novembre 1971","8:02","Rock progressivo,,Hard rock,","2_platino","it"
"Tous les mêmes","Stromae","18 dicembre 2013","3:33","Synth pop,,Chanson","2_platino","it"
"Tre parole","Valeria Rossi","7 maggio 2001","3:44","Pop","2_platino","it"
"Ulisse","Lowlow","25 novembre 2016","3:25","Alternative hip hop","2_platino","it"
"Ti vorrei sollevare","Elisa","16 ottobre 2009","4:32","Pop rock","2_platino","it"
"L'universo tranne noi","Max Pezzali","10 maggio 2013","4:13","Pop rock,,Ballata","2_platino","it"
"Tusa","Karol G,Nicki Minaj","7 novembre 2019","3:20","Reggaeton","2_platino","it"
"Ti scatterò una foto","Tiziano Ferro","20 gennaio 2007","4:34","Ballata","2_platino","it"
"Titanium","David Guetta","9 dicembre 2011","4:05","Electro house","2_platino","it"
"Thunderstruck","AC/DC","10 settembre 1990","4:52","Hard rock","2_platino","it"
"La vita com'è","Max Gazzè","18 settembre 2015","3:53","Pop","2_platino","it"
"Wasabi 2.0","Tedua","19 maggio 2017","2:50","Hip hop","2_platino","it"
"Taki Taki","DJ Snake","28 settembre 2018","3:32","Reggaeton","2_platino","it"
"Ulalala","Achille Lauro","11 novembre 2016","4:24","Trap","2_platino","it"
"Vertigini","Tedua","21 settembre 2018","3:23","Alternative hip hop","2_platino","it"
"Up&Up","Coldplay","22 aprile 2016","6:45,(versione album),,3:58,(versione radiofonica)","Pop","2_platino","it"
"Tra le granite E le granate","Francesco Gabbani","5 maggio 2017","3:09","Pop","2_platino","it"
"Una vita in vacanza","Lo Stato Sociale","7 febbraio 2018","3:53","Elettropop,,Indie pop","2_platino","it"
"We Will Rock You","Queen","7 ottobre 1977","2:01","Hard rock,,Arena rock,,Glam rock","2_platino","it"
"Vivere a colori","Alessandra Amoroso","17 giugno 2016","4:19","Pop","2_platino","it"
"We Are Young","Fun.,Janelle Monáe","20 settembre 2011","4:10","Rock alternativo,,Indie pop,,Power pop","2_platino","it"
"Tik Tok","Kesha","7 agosto 2009","3:20","Elettropop","2_platino","it"
"Viva la vida","Coldplay","12 giugno 2008","4:01,(versione album),,3:45,(versione radiofonica)","Pop barocco,,Pop rock","2_platino","it"
"Under Pressure","Queen,David Bowie","26 ottobre 1981","4:07","Pop rock","2_platino","it"
"Volevo te","Giusy Ferreri","6 novembre 2015","2:49","","2_platino","it"
"Wish You Were Here","Pink Floyd","12 settembre 1975","5:40","Rock alternativo","2_platino","it"
"Vietato morire","Ermal Meta","8 febbraio 2017","3:31","Pop rock","2_platino","it"
"Young and Beautiful","Lana Del Rey","23 aprile 2013","3:56","Rock alternativo,,Indie pop,,Pop barocco,,Easy listening","2_platino","it"
"Without Me","Eminem","14 maggio 2002","4:50","Comedy hip hop,,Musica demenziale","2_platino","it"
"L'ultima notte al mondo","Tiziano Ferro","6 gennaio 2012 ( Italia )  7 marzo 2012  ( America Latina )","3:53","Pop,,Power ballad","2_platino","it"
"You Don't Know Me","Jax Jones","6 dicembre 2016","3:33","Dance pop,,Musica house","2_platino","it"
"What About Us","Pink","10 agosto 2017","4:29","Pop,,Post-disco","2_platino","it"
"XO Tour Llif3","Lil Uzi Vert","26 febbraio 2017","3:02","Alternative hip hop,,Emo rap","2_platino","it"
"Without You","David Guetta","27 settembre 2011","3:28","Elettropop,,Progressive house","2_platino","it"
"Worth It","Fifth Harmony","2 marzo 2015","3:44","Contemporary R&B","2_platino","it"
"Wrecking Ball","Miley Cyrus","25 agosto 2013","3:43","Elettropop","2_platino","it"
"Yeah!","Usher","27 gennaio 2004","4:10","Crunk & B","2_platino","it"
"Xdono","Tiziano Ferro","22 giugno 2001","3:59","Contemporary R&B,,Pop","2_platino","it"
