"title","artists","date","duration","genre","award","nation"
"Runnin' (Lose It All)","Naughty Boy","18 settembre 2015","3:33","Electronic dance music","1_platino","uk"
"Send My Love (to Your New Lover)","Adele","13 maggio 2016  (vedi date di pubblicazione)","3:43","Pop","1_platino","uk"
"Scream & Shout","will.i.am","20 novembre 2012","4:46","Electro house,,Dance pop","1_platino","uk"
"Sacrifice","Elton John","ottobre 1989  giugno 1990 (riedizione)","5:07","Soft rock","1_platino","uk"
"Savage","Megan Thee Stallion","7 aprile 2020  (vedi date di pubblicazione)","2:35","Hip hop","1_platino","uk"
"Santa Tell Me","Ariana Grande","24 novembre 2014","3:24","Musica natalizia","1_platino","uk"
"She Doesn't Mind","Sean Paul","6 ottobre 2011","3:47","Elettropop","1_platino","uk"
"Shine","Take That","26 febbraio 2007","3:21","Pop","1_platino","uk"
"She Looks So Perfect","5 Seconds of Summer","21 febbraio 2014","3:22","Pop rock","1_platino","uk"
"Russian Roulette","Rihanna","26 ottobre 2009","3:48","Pop,,Contemporary R&B,,Ballata,,Trip hop","1_platino","uk"
"Set Fire to the Rain","Adele","4 luglio 2011","4:02","Pop,,Power ballad","1_platino","uk"
"Should I Stay or Should I Go","The Clash","10 giugno 1982","3:06","Punk rock,,Arena rock","1_platino","uk"
"Scars to Your Beautiful","Alessia Cara","26 luglio 2016","3:50","Pop rock,,Rhythm and blues","1_platino","uk"
"Sexy Chick","David Guetta","24 luglio 2009","3:16","Electro house,,Dance pop","1_platino","uk"
"Show Me Love","Robin S.","13 ottobre 1990 - 21 dicembre 1992 (riedizione Regno Unito ) . 23 aprile 1993 ( Stati Uniti )","4:29 (Album version) - 6:45 (Montego Mix) - 7:43 (StoneBridge Club Mix)","Musica house","1_platino","uk"
"Savage Love (Laxed - Siren Beat)","Jawsh 685,,Jason Derulo","11 giugno 2020","2:51","","1_platino","uk"
"Sad!","XXXTentacion","2 marzo 2018","2:46","Cloud rap,,Emo rap,,Alternative R&B,,Pop rap","1_platino","uk"
"SexyBack","Justin Timberlake","7 luglio 2006","4:02","Dance,,New wave","1_platino","uk"
"Say So","Doja Cat","24 gennaio 2020  (vedi date di pubblicazione)","3:58","Disco,,Funk,,Pop rap","1_platino","uk"
"Sexy and I Know It","LMFAO","16 settembre 2011","3:19","Electronic dance music,,Musica demenziale","1_platino","uk"
"Show Me","Kid Ink","17 settembre 2013","3:39","Elettrorap,,Dirty rap,,Contemporary R&B","1_platino","uk"
"(Sittin' on) the Dock of the Bay","Otis Redding","gennaio 1968","2:38","Rhythm and blues,,Soul","1_platino","uk"
"Sing","Ed Sheeran","14 aprile 2014","3:55","Pop,,Contemporary R&B","1_platino","uk"
"Small Bump","Ed Sheeran","24 maggio 2012","4:19","Musica acustica,,Folk,,Indie pop","1_platino","uk"
"Scared to Be Lonely","Martin Garrix,Dua Lipa","27 gennaio 2017","3:40","Future bass","1_platino","uk"
"Sign of the Times","Harry Styles","7 aprile 2017","5:40","Power ballad,,Pop rock,,Glam rock,,Soft rock","1_platino","uk"
"Sk8er Boi","Avril Lavigne","10 agosto 2002","3:23","Pop punk","1_platino","uk"
"Snoop's Upside Ya Head","Snoop Dogg,,(Snoop Doggy Dogg)","14 settembre 1996","4:28","West Coast hip hop,,Crunk,,Gangsta rap,,G-funk","1_platino","uk"
"Signs","Drake","23 giugno 2017","3:54","Dancehall reggae","1_platino","uk"
"Signed, Sealed, Delivered I'm Yours","Stevie Wonder","3 giugno 1970","2:39","Soul,,Soul","1_platino","uk"
"Sicko Mode","Travis Scott","21 agosto 2018","5:12","Hip hop","1_platino","uk"
"So Good","B.o.B","21 febbraio 2012","3:33","Pop rap","1_platino","uk"
"Someone New","Hozier","11 maggio 2015","3:42","Folk","1_platino","uk"
"Slow Hands","Niall Horan","4 maggio 2017","3:07","Pop","1_platino","uk"
"Somebody Told Me","The Killers","15 marzo 2004","3:18","New wave,,Rock alternativo","1_platino","uk"
"Some Might Say","Oasis","24 aprile 1995","5:28","Rock alternativo","1_platino","uk"
"Somewhere Only We Know","Keane","16 febbraio 2004","3:57","Piano rock","1_platino","uk"
"Slide","Calvin Harris","23 febbraio 2017","3:50","Hip hop,,Funk,,Nu-disco,,Chillwave","1_platino","uk"
"Smile","Lily Allen","3 luglio 2006","3:16","Rocksteady,,Reggae fusion","1_platino","uk"
"Somebody to Love","Queen","12 novembre 1976","4:57","Piano rock,,Gospel","1_platino","uk"
"Smooth Criminal","Michael Jackson","24 ottobre 1988","4:12,,(7"" version),,4:18,,(Album Version)","Dance rock,,Dance pop,,Funk","1_platino","uk"
"Spotlight","Jennifer Hudson","10 giugno 2008","4:10","Contemporary R&B","1_platino","uk"
"Stacy's Mom","Fountains of Wayne","21 ottobre 2003","3:19","","1_platino","uk"
"Skyfall","Adele","5 ottobre 2012","4:46","Soul,,Crossover classico","1_platino","uk"
"Snow (Hey Oh)","Red Hot Chili Peppers","20 novembre 2006","5:34","Rock alternativo,,Pop rock","1_platino","uk"
"So What","Pink","15 agosto 2008","3:36","Dance rock,,Rock elettronico","1_platino","uk"
"Someday","Nickelback","2 settembre 2003","3:29,(album version)","Rock alternativo,,Post-grunge","1_platino","uk"
"Stand by Me","Oasis","22 settembre 1997","5:56","","1_platino","uk"
"Song 2","Blur","7 aprile 1997","2:02","Rock alternativo,,Grunge","1_platino","uk"
"Son of a Preacher Man","Dusty Springfield","13 gennaio 1969","2:29","Rhythm and blues,,Rock","1_platino","uk"
"SOS","Avicii","10 aprile 2019","2:37","Progressive house","1_platino","uk"
"Spectrum","Florence and the Machine","5 luglio 2012","5:11","Pop barocco,,Art rock","1_platino","uk"
"South of the Border","Ed Sheeran","12 luglio 2019  (vedi date di pubblicazione)","3:24","Pop latino","1_platino","uk"
"Stay","Kygo","4 dicembre 2015","3:59","Tropical house","1_platino","uk"
"Starry Eyed","Ellie Goulding","22 febbraio 2010","2:59","Indie pop,,Elettropop","1_platino","uk"
"Stairway to Heaven","Led Zeppelin","8 novembre 1971","8:02","Rock progressivo,,Hard rock,","1_platino","uk"
"Stolen Dance","Milky Chance","5 aprile 2013","4:44","Indie pop,,Folktronica,,Folk psichedelico","1_platino","uk"
"Stan","Eminem","4 dicembre 2000","6:44","Horrorcore,,Conscious hip hop,,Alternative hip hop","1_platino","uk"
"Stayin' Alive","Bee Gees","13 dicembre 1977","4:45","Disco","1_platino","uk"
"Sorry Not Sorry","Demi Lovato","11 luglio 2017","3:23","Contemporary R&B","1_platino","uk"
"The Sound of Silence","Simon & Garfunkel","Settembre 1965","3:05","Folk rock,,Rock,,Folk","1_platino","uk"
"Strangers","Sigrid","10 novembre 2017","3:53","Pop","1_platino","uk"
"Spice Up Your Life","Spice Girls","13 ottobre 1997 (UK)  21 ottobre 1997  (US)  22 ottobre 1997  (Giappone)","2:53,(album version),2:55 (Stent radio mix)
3:01 (music video)","Pop latino,,Dance pop","1_platino","uk"
"Starman","David Bowie","14 aprile 1972","4:16","Glam rock,,Pop rock","1_platino","uk"
"Stay with Me","Sam Smith","14 aprile 2014","2:52","Pop soul","1_platino","uk"
"The Story Goes...","Craig David","6 settembre 2005","","Contemporary R&B","1_platino","uk"
"Stop","Spice Girls","9 marzo 1998 (UK)  25 marzo 1998  (Giappone)  20 aprile 1998  (Australia)  2 giugno 1998  (U.S.)","3:24","Pop,,Dance pop","1_platino","uk"
"Still Falling for You","Ellie Goulding","18 agosto 2016","4:00","Elettropop","1_platino","uk"
"Stronger","Kanye West","31 luglio 2007","5:11","Elettrorap,,Breakbeat","1_platino","uk"
"Starships","Nicki Minaj","14 febbraio 2012","3:30","Eurodance,,Europop,,Electro house","1_platino","uk"
"Stereo Hearts","Gym Class Heroes","14 giugno 2011","3:31","Alternative hip hop,,Pop rap","1_platino","uk"
"Still into You","Paramore","14 marzo 2013","3:36","Power pop,,New wave","1_platino","uk"
"Stop Crying Your Heart Out","Oasis","17 giugno 2002","5:02","Rock,,Ballata","1_platino","uk"
"Starstrukk","3OH!3","9 luglio  7 settembre (featuring Katy Perry)  2009","3:04,,3:22,(featuring Katy Perry)","Dance,,Techno","1_platino","uk"
"The Sweet Escape","Gwen Stefani","20 dicembre 2006","4:06","Pop,,Ska,,Doo-wop","1_platino","uk"
"Stereo Love","Edward Maya","31 agosto 2009  (vedi sotto)","4:07","Electronic dance music","1_platino","uk"
"Sugar","Maroon 5","13 gennaio 2015","3:55","Disco","1_platino","uk"
"Step Into Christmas","Elton John","26 novembre 1973","4:10","Musica natalizia,,Rock","1_platino","uk"
"Sugar","Robin Schulz","17 luglio 2015","3:39","Deep house,,Dance","1_platino","uk"
"Stuck in the Middle","Stealers Wheel","1972","3:23","Rock,,Folk rock,,Soft rock,,Country rock","1_platino","uk"
"Sun Comes Up","Rudimental","30 giugno 2017","3:52","Dance pop","1_platino","uk"
"Sultans of Swing","Dire Straits","maggio 1978  gennaio 1979","5:48","Roots rock,,Pub rock","1_platino","uk"
"Swimming Pools (Drank)","Kendrick Lamar","31 luglio 2012","4:07","Hip hop","1_platino","uk"
"Supermassive Black Hole","Muse","19 giugno 2006","3:29","Rock alternativo","1_platino","uk"
"Still D.R.E.","Dr. Dre","13 ottobre 1999","4:34","Gangsta rap,,G-funk","1_platino","uk"
"Tears","Clean Bandit","27 maggio 2016","3:45","Dance pop,,Synth pop,,Musica house,,Dance","1_platino","uk"
"Super Bass","Nicki Minaj","5 aprile 2011","3:20","Pop rap,,Synth pop","1_platino","uk"
"Take Me Home","Jess Glynne","3 novembre 2015","4:25","Pop soul","1_platino","uk"
"Teenagers","My Chemical Romance","2007","2:41","Rock alternativo,,Pop punk","1_platino","uk"
"Sucker","Jonas Brothers","1º marzo 2019","3:01","","1_platino","uk"
"Swervin","A Boogie wit da Hoodie","2 luglio 2019","3:08","Hip hop","1_platino","uk"
"Supersonic","Oasis","11 aprile 1994","4:43","Rock,,Britpop","1_platino","uk"
"Style","Taylor Swift","9 febbraio 2015","3:51","Pop rock,,Funk,,Synth pop","1_platino","uk"
"Take Me Home, Country Roads","John Denver","1971","","Country","1_platino","uk"
"Talk About Our Love","Brandy","28 marzo 2004","3:34","Contemporary R&B","1_platino","uk"
"Talk","Khalid","7 febbraio 2019","3:17","Contemporary R&B","1_platino","uk"
"Temperature","Sean Paul","23 febbraio 2006","3:47","Dancehall reggae","1_platino","uk"
"Sweet Dreams","Beyoncé","2 giugno 2009","3:28","Synth pop,,Contemporary R&B","1_platino","uk"
"Tears Dry on Their Own","Amy Winehouse","13 agosto 2007   14 settembre 2007  ","3:14","Soul,,Contemporary R&B","1_platino","uk"
"Talking Body","Tove Lo","13 gennaio 2015","3:58","Elettropop","1_platino","uk"
"Sympathy for the Devil","The Rolling Stones","6 dicembre 1968","6:18","Folk rock,,Art rock,,Samba","1_platino","uk"
"Sweet Nothing","Calvin Harris","14 ottobre 2012","3:33","Progressive house","1_platino","uk"
"This City","Sam Fischer","18 gennaio 2018","3:14","Pop","1_platino","uk"
"There She Goes","The La's","1988","","Britpop","1_platino","uk"
"Thunderstruck","AC/DC","10 settembre 1990","4:52","Hard rock","1_platino","uk"
"Teardrop","Massive Attack","27 aprile 1998","5:29","Downtempo,,Trip hop","1_platino","uk"
"Time After Time","Cyndi Lauper","27 gennaio 1984","4:01","Pop","1_platino","uk"
"Thnks fr th Mmrs","Fall Out Boy","2007","3:23","Rock alternativo,,Pop punk","1_platino","uk"
"This Ain't a Love Song","Scouting for Girls","28 marzo 2010","3:31","Indie pop,,Indie rock","1_platino","uk"
"This Love","Maroon 5","27 gennaio 2004","3:26","Pop rock","1_platino","uk"
"Thong Song","Sisqó","2000","4:12","Rhythm and blues","1_platino","uk"
"Talk Dirty","Jason Derulo","2 agosto 2013","2:57","Contemporary R&B,,Dirty rap","1_platino","uk"
"Teenage Dream","Katy Perry","23 luglio 2010  (date di pubblicazione)","3:48","Pop,,Bubblegum pop","1_platino","uk"
"This Charming Man","The Smiths","31 ottobre 1983","2:41","Jangle pop","1_platino","uk"
"To the Moon and Back","Savage Garden","1996","5:41,(album version)","Pop rock,,Rock elettronico","1_platino","uk"
"That Don't Impress Me Much","Shania Twain","dicembre 1998","3:38","Country pop,,Dance pop,,Country rock","1_platino","uk"
"That's What I Like","Bruno Mars","30 gennaio 2017","3:26","Contemporary R&B","1_platino","uk"
"Three Little Birds","Bob Marley","1977","3:00","Reggae","1_platino","uk"
"The Tide Is High","The Paragons","1967","2:43","","1_platino","uk"
"Touch","Little Mix","30 dicembre 2016","3:33","Dancehall reggae,,Dance pop,,Tropical house","1_platino","uk"
"This Town","Niall Horan","29 settembre 2016","3:52","Folk pop","1_platino","uk"
"Too Much","Spice Girls","15 dicembre 1997 (UK)  12 gennaio 1998  (Australia)  16 gennaio 1998  (Japan)  27 gennaio 1998  (US)","4:31,(Album version),3:53 (Album version)","Pop","1_platino","uk"
"Tiny Dancer","Elton John","7 febbraio 1972","6:17","Rock sinfonico,,Soft rock,,Piano rock","1_platino","uk"
"Time of Our Lives","Pitbull,Ne-Yo","17 novembre 2014","3:49","Dance pop,,Synth pop,,Pop rap","1_platino","uk"
"Think Twice","Céline Dion","19 luglio 1994","4:10,(radio edit),,4:48,(album version)","Pop rock,,Soft rock","1_platino","uk"
"Top of the World","Brandy","28 settembre 1998","4:41","Contemporary R&B","1_platino","uk"
"Turn Down for What","DJ Snake,Lil Jon","18 dicembre 2013","3:33","Trap,,Electronic dance music,,Crunk","1_platino","uk"
"U Remind Me","Usher","25 giugno 2001","4:27","Contemporary R&B","1_platino","uk"
"Trap Queen","Fetty Wap","22 aprile 2014","3:35","Trap","1_platino","uk"
"Together Again","Janet Jackson","18 novembre 1997","5:01","Musica house,,Dance","1_platino","uk"
"Ugly Heart","G.R.L.","3 giugno 2014","3:19","Pop","1_platino","uk"
"Thursday","Jess Glynne","11 ottobre 2018","3:34","Pop","1_platino","uk"
"Telephone","Lady Gaga","15 febbraio 2010","3:41","Dance pop,,Elettropop","1_platino","uk"
"Total Eclipse of the Heart","Vari","1983","6:58","Rock,,Pop rock,,Soft rock,,Ballata,,Power ballad","1_platino","uk"
"Under Control","Calvin Harris,Alesso","7 ottobre 2013","3:04","Progressive house,,Electro house","1_platino","uk"
"Try","Pink","6 settembre 2012","4:07","Pop rock,,Synth pop,,Power pop","1_platino","uk"
"Turn Me On","Kevin Lyttle","2003  2004 (Europa  Stati Uniti)","3:12","Dancehall reggae,,Soca","1_platino","uk"
"Toosie Slide","Drake","3 aprile 2020","4:07","Trap","1_platino","uk"
"Un-Break My Heart","Toni Braxton","8 ottobre 1996","4:32","Pop soul","1_platino","uk"
"Two Can Play That Game","Bobby Brown","25 giugno 1994","4:59","New jack swing,,Dance","1_platino","uk"
"Unwritten","Natasha Bedingfield","29 novembre 2004","4:19","Pop,,Rhythm and blues,,Contemporary R&B","1_platino","uk"
"Too Good","Drake","15 maggio 2016","4:23","Dancehall reggae","1_platino","uk"
"Toxic","Britney Spears","13 gennaio 2004","3:21","Elettropop,,Dance pop,,Bhangra","1_platino","uk"
"Truth Hurts","Lizzo","19 settembre 2017","2:53","Hip hop","1_platino","uk"
"Underneath the Tree","Kelly Clarkson","5 novembre 2013","3:49","Pop,,Musica natalizia","1_platino","uk"
"Wake Me Up Before You Go-Go","Wham!","1984","3:50","Pop","1_platino","uk"
"Umbrella","Rihanna","29 marzo 2007","4:36","Dance pop,,Contemporary R&B","1_platino","uk"
"Undecided","Chris Brown","4 gennaio 2019","3:21","Contemporary R&B,,Tropical-,pop","1_platino","uk"
"Under Pressure","Queen,David Bowie","26 ottobre 1981","4:07","Pop rock","1_platino","uk"
"Walk of Life","Dire Straits","29 novembre 1985","4:12","Country rock","1_platino","uk"
"Uptown Girl","Billy Joel","1983","3:15","Pop rock","1_platino","uk"
"Walking on Sunshine","Katrina and the Waves","1985","3:48","Pop rock","1_platino","uk"
"Water Under the Bridge","Adele","4 novembre 2016  (vedi date di pubblicazione)","4:00","Pop","1_platino","uk"
"Up","Olly Murs","1º dicembre 2014","3:45","Pop","1_platino","uk"
"Want to Want Me","Jason Derulo","9 marzo 2015","3:35","Disco,,Pop","1_platino","uk"
"We Don't Talk Anymore","Charlie Puth","24 maggio 2016","3:37","Tropical house","1_platino","uk"
"Troublemaker","Olly Murs","12 ottobre 2012","3:06","Pop,,Hip hop,,Funk rock","1_platino","uk"
"Waterfalls","TLC","29 maggio 1995","4:18","Contemporary R&B,,Hip hop soul","1_platino","uk"
"Video Games","Lana Del Rey","10 ottobre 2011","4:34","Pop barocco","1_platino","uk"
"We Are the Champions","Queen","7 ottobre 1977","2:57","Power ballad,,Arena rock","1_platino","uk"
"Viva Forever","Spice Girls","20 luglio 1998  (UK)  29 luglio 1998  (Giappone)  24 agosto 1998  (Australia)","5:09,(album version),,4:09,(radio edit)","Pop,,Pop latino","1_platino","uk"
"Walk Me Home","Pink","20 febbraio 2019","2:57","Pop","1_platino","uk"
"What About Us","The Saturdays","18 dicembre 2012","3:24,,3:40 (feat.,Sean Paul,)","Elettropop,,Dance pop","1_platino","uk"
"Under the Bridge","Red Hot Chili Peppers","10 marzo 1992","4:21","Rock alternativo","1_platino","uk"
"We Will Rock You","Queen","7 ottobre 1977","2:01","Hard rock,,Arena rock,,Glam rock","1_platino","uk"
"Wake Me Up When September Ends","Green Day","13 giugno 2005","4:38","","1_platino","uk"
"What's Luv?","Fat Joe","2001","3:51","East Coast hip hop,,Hardcore hip hop","1_platino","uk"
"We Are Never Ever Getting Back Together","Taylor Swift","13 agosto 2012  (date di pubblicazione)","3:11","Dance pop,,Bubblegum pop","1_platino","uk"
"We Can't Stop","Miley Cyrus","3 giugno 2013","3:52","Dance pop","1_platino","uk"
"We Belong Together","Mariah Carey","22 marzo 2005    4 luglio 2005 ","3:23","Hip hop,,Contemporary R&B","1_platino","uk"
"Watermelon Sugar","Harry Styles","17 novembre 2019","2:53","Indie pop,,Rock","1_platino","uk"
"We Built This City","Starship","1 agosto 1985","4:56","Pop rock,,New wave","1_platino","uk"
"WAP","Cardi B","7 agosto 2020","3:07","Hip hop","1_platino","uk"
"Waka Waka (This Time for Africa)","Shakira","11 maggio 2010","3:22","World music,,Dance pop","1_platino","uk"
"Whatever","Oasis","18 dicembre 1994","6:21","Britpop","1_platino","uk"
"What I've Done","Linkin Park","2 aprile 2007","3:25,(versione album),,3:28,(versione singolo)","Rock alternativo","1_platino","uk"
"Uprising","Muse","4 agosto 2009  (vedi date di pubblicazione)","5:02","Hard rock","1_platino","uk"
"Welcome to the Jungle","Guns N' Roses","3 ottobre 1987","4:30","Heavy metal,,Sleaze metal,,Hard rock","1_platino","uk"
"Welcome to the Black Parade","My Chemical Romance","9 ottobre 2006","5:11","Rock alternativo,,Art rock,,Emo","1_platino","uk"
"When I'm Gone","Eminem","19 novembre 2005","4:41","Alternative hip hop,,Conscious hip hop","1_platino","uk"
"What About Us?","Brandy","1º gennaio 2002","4:10","Contemporary R&B,,Elettropop","1_platino","uk"
"When You're Gone","Bryan Adams","30 novembre 1998","3:25","Pop rock,,Soft rock","1_platino","uk"
"Who Do You Think You Are","Spice Girls","3 marzo 1997 (UK)  16 aprile 1997  (Giappone)  7 luglio 1997  (Australia)","","Disco,,Dance pop,,Pop","1_platino","uk"
"When the Party's Over","Billie Eilish","17 ottobre 2018","3:16","Indie pop","1_platino","uk"
"Where Is the Love?","Black Eyed Peas,,accreditati come The Black Eyed Peas","4 dicembre 2003","4:32","Conscious hip hop","1_platino","uk"
"Without You","Avicii","11 agosto 2017","3:01","Progressive house","1_platino","uk"
"Wherever You Will Go","The Calling","26 marzo 2002","3:29","Rock alternativo,,Post-grunge","1_platino","uk"
"When Love Takes Over","David Guetta","21 aprile 2009","3:10","Dance pop,,Musica house,,Synth pop","1_platino","uk"
"Where Them Girls At","David Guetta","2 maggio 2011","3:17","Electro house,,Hip house","1_platino","uk"
"Without You","Mariah Carey","24 gennaio 1994","3:33","Ballata,,Rhythm and blues,,Soul","1_platino","uk"
"White Iverson","Post Malone","14 agosto 2015","4:14","Cloud rap","1_platino","uk"
"Wolves","Selena Gomez,Marshmello","25 ottobre 2017","3:18","Electronic dance music","1_platino","uk"
"Who Let the Dogs Out?","Baha Men","17 aprile 2000","3:18","Soca,,Pop rap,,Calypso,,Junkanoo","1_platino","uk"
"With or Without You","U2","16 marzo 1987","4:56","Pop rock","1_platino","uk"
"Wish You Were Here","Pink Floyd","12 settembre 1975","5:40","Rock alternativo","1_platino","uk"
"Who Knew","Pink","8 maggio 2006 ( USA radio)  29 maggio 2006 ( UK )  26 giugno 2007 (U.S. radio re-release)","3:28","Pop,,Pop rock","1_platino","uk"
"With You","Chris Brown","4 dicembre 2007","4:11","Contemporary R&B","1_platino","uk"
"Whenever, Wherever","Shakira","27 agosto 2001","3:16","Pop latino,,World music","1_platino","uk"
"Wrapped Up","Olly Murs","31 ottobre 2014","3:05","Disco,,Funk","1_platino","uk"
"Wiggle","Jason Derulo","30 maggio 2014","3:13","Trap,,Dance pop,,Dirty rap","1_platino","uk"
"Worth It","Fifth Harmony","2 marzo 2015","3:44","Contemporary R&B","1_platino","uk"
"Writing's on the Wall","Sam Smith","25 settembre 2015","4:38","Easy listening","1_platino","uk"
"Without Me","Eminem","14 maggio 2002","4:50","Comedy hip hop,,Musica demenziale","1_platino","uk"
"White Christmas","Bing Crosby","1940","","Musica natalizia","1_platino","uk"
"XO Tour Llif3","Lil Uzi Vert","26 febbraio 2017","3:02","Alternative hip hop,,Emo rap","1_platino","uk"
"You Get What You Give","New Radicals","20 aprile 1998","4:42","Rock alternativo,,Power pop,,Pop rock","1_platino","uk"
"Year 3000","Busted","2002","","Pop rock,,Pop punk","1_platino","uk"
"Without Me","Halsey","4 ottobre 2018","3:21","","1_platino","uk"
"Woman Like Me","Little Mix","12 ottobre 2018","3:48","Reggae,,Contemporary R&B","1_platino","uk"
"Wrecking Ball","Miley Cyrus","25 agosto 2013","3:43","Elettropop","1_platino","uk"
"You're Still the One","Shania Twain","27 gennaio 1998","3:19","Country pop,,Pop","1_platino","uk"
"You Give Love a Bad Name","Bon Jovi","23 luglio 1986","3:42","Hair metal,,Hard rock,,Album-oriented rock","1_platino","uk"
"Wonderful Christmastime","Paul McCartney","1979","3:48","Musica natalizia,,Rock,,Elettropop","1_platino","uk"
"You Give me Something","James Morrison","17 luglio 2006","3:33","Pop,,Rock","1_platino","uk"
"You Make Me","Avicii","30 agosto 2013","3:53","Musica elettronica,,Dance","1_platino","uk"
"You Don't Know Love","Olly Murs","8 luglio 2016","3:18","Pop,,Dance pop","1_platino","uk"
"Young Dumb & Broke","Khalid","2 febbraio 2017","3:22","Contemporary R&B","1_platino","uk"
"Yeah 3X","Chris Brown","25 ottobre 2010","4:01","Dance pop,,Europop,,Electro house","1_platino","uk"
"Womanizer","Britney Spears","26 settembre 2008","3:46","Elettropop","1_platino","uk"
"You Need Me, I Don't Need You","Ed Sheeran","26 agosto 2011  (vedi date di pubblicazione)","3:05","Contemporary R&B","1_platino","uk"
"Zombie","The Cranberries","12 settembre 1994","5:06","Rock alternativo,,Post-grunge","1_platino","uk"
"You've Got the Love","Florence and the Machine","5 gennaio 2009  16 novembre 2009  (ripubblicazione)","2:48","Indie pop,,Indie rock","1_platino","uk"
"Zeze","Kodak Black","12 ottobre 2018","3:48","Hip hop","1_platino","uk"
"Your Song","Elton John","26 ottobre 1970","4:04","Soft rock,,Musica d'autore","1_platino","uk"
