"title","artists","date","duration","genre","award","nation"
"Next to Me","Emeli Sandé","10 febbraio 2012","3:16","Soul,,Contemporary R&B","1_platino","usa"
"Nights Like This","Kehlani","10 gennaio 2019","3:22","Contemporary R&B","1_platino","usa"
"Night Changes","One Direction","16 dicembre 2014","3:52","Pop","1_platino","usa"
"The Night Is Still Young","Nicki Minaj","28 aprile 2015","3:48","Elettropop","1_platino","usa"
"No Excuses","Meghan Trainor","1º marzo 2018","2:32","Pop","1_platino","usa"
"Night Fever","Bee Gees","7 febbraio 1978","3:51","Disco,,Pop","1_platino","usa"
"No Complaints","Metro Boomin","23 giugno 2017","4:25","Hip hop,,Trap","1_platino","usa"
"No Heart","21 Savage,Metro Boomin","19 ottobre 2016","3:55","Gangsta rap,,Trap,,Hardcore hip hop,,Hip hop","1_platino","usa"
"Nevermind","Dennis Lloyd","5 dicembre 2016 versione originale - 14 luglio 2017 versione Alternative Mix","2:36","Deep house","1_platino","usa"
"Nightmare","Halsey","17 maggio 2019","3:52","Punk rock","1_platino","usa"
"No Air","Jordin Sparks,Chris Brown","11 febbraio 2008","4:24","Contemporary R&B,,Pop soul","1_platino","usa"
"No More Tears (Enough Is Enough)","Barbra Streisand,Donna Summer","10 ottobre 1979","4:48 (Casablanca 7""),,4:43 (Columbia 7"")
8:19 (Wet album mix)
11:43 (12"")","Disco,,Pop","1_platino","usa"
"None of Your Concern","Jhené Aiko","15 novembre 2019","4:19","Rhythm and blues","1_platino","usa"
"No, No, No","Destiny's Child","11 novembre 1997   21 marzo 1998  ","3:30 (Part II),,4:08 (Part I)","Contemporary R&B","1_platino","usa"
"No te debí besar","Paloma Mami,C.Tangana","12 settembre 2019","3:02","Reggaeton","1_platino","usa"
"No Idea","Don Toliver","29 maggio 2019","2:33","Hip hop","1_platino","usa"
"The Nights","Avicii","1º dicembre 2014","2:56","Progressive house,,Folk rock","1_platino","usa"
"No Mediocre","T.I.","17 giugno 2014","3:21","Pop rap","1_platino","usa"
"Nobody but You","Blake Shelton","21 gennaio 2020","3:19","Country","1_platino","usa"
"No Promises","Cheat Codes","31 marzo 2017","3:43","Electronic dance music","1_platino","usa"
"No Type","Rae Sremmurd","15 settembre 2014","3:21","Trap","1_platino","usa"
"No Stylist","French Montana","20 settembre 2018","3:12","Trap,,Hip hop","1_platino","usa"
"No Flex Zone","Rae Sremmurd","18 maggio 2014","3:51","Trap,,Pop rap,,Southern hip hop","1_platino","usa"
"Obsessed","Mariah Carey","16 giugno 2009","4:05","Contemporary R&B,,Pop rap","1_platino","usa"
"Off the Wall","Michael Jackson","2 febbraio 1980","3:46,,(Single Edit),,4:05,,(Album Version)","Rhythm and blues,,Disco","1_platino","usa"
"Novacane","Frank Ocean","31 maggio 2011","5:02","Neo soul,,Alternative hip hop","1_platino","usa"
"Nobody Else But You","Trey Songz","12 febbraio 2017","3:48","Contemporary R&B","1_platino","usa"
"One Less Lonely Girl","Justin Bieber","6 ottobre 2009","3:48","Pop,,Contemporary R&B","1_platino","usa"
"Oh","Ciara","Marzo 2005   agosto 2005  ","4:16","Crunk & B,,Hip hop","1_platino","usa"
"Only Human","Jonas Brothers","2 luglio 2019","3:03","Reggae fusion","1_platino","usa"
"One More Chance","The Notorious B.I.G.","9 giugno 1995 ","4:43","East Coast hip hop,,Pop rap,,G-funk,,Contemporary R&B","1_platino","usa"
"Ocean Drive","Duke Dumont","31 luglio 2015","3:29","Deep house,,Nu-disco","1_platino","usa"
"On My Mind","Ellie Goulding","17 settembre 2015","3:33","Elettropop,,Trap","1_platino","usa"
"One in a Million","Ne-Yo","18 ottobre 2010","4:05","Contemporary R&B","1_platino","usa"
"Paradise","Big Sean","7 ottobre 2014","3:35,Versione Extended presente nell'album,,,2:28,Versione del singolo","Hip hop","1_platino","usa"
"One Man Can Change the World","Big Sean","19 giugno 2015","4:15","Conscious hip hop,,Neo soul","1_platino","usa"
"One Step Closer","Linkin Park","28 settembre 2000    15 gennaio 2001 ","2:36","Nu metal,,Alternative metal","1_platino","usa"
"My Heart Will Go On","Céline Dion","8 dicembre 1997","4:40,(album version),,5:11 (soundtrack version)","Pop,,Power ballad","1_platino","usa"
"One Last Time","Ariana Grande","10 febbraio 2015","3:18","Dance pop","1_platino","usa"
"Pain","Three Days Grace","7 novembre 2006","3:23","Alternative metal,,Post-grunge","1_platino","usa"
"Outside","Calvin Harris","20 ottobre 2014","3:47","Electro house,,Dance pop","1_platino","usa"
"Nothing Compares 2 You","Sinéad O'Connor","8 gennaio 1990","5:10","Pop","1_platino","usa"
"PU$$Y Fairy (OTW)","Jhené Aiko","16 gennaio 2020","3:02,3:41 (vers. estesa)","Alternative R&B","1_platino","usa"
"One Time","Justin Bieber","18 maggio 2009","3:32","Teen pop,,Dance pop,,Contemporary R&B","1_platino","usa"
"One Thing","One Direction","6 gennaio 2012    31 gennaio 2012  ","3:17","Pop","1_platino","usa"
"Only One","Kanye West","31 dicembre 2014","4:42","Soul","1_platino","usa"
"Out of the Woods","Taylor Swift","31 dicembre 2015","3:55","Synth pop,,Indietronica","1_platino","usa"
"Pity Party","Melanie Martinez","1 giugno 2015","3:23","Electro","1_platino","usa"
"Party Monster","The Weeknd","18 novembre 2016","4:09","Alternative R&B","1_platino","usa"
"Petrified/Remember the Name","Fort Minor","4 ottobre 2005","3:41,(Petrified),,3:47,(Remember the Name)","Alternative hip hop","1_platino","usa"
"P.Y.T. (Pretty Young Thing)","Michael Jackson","19 settembre 1983","3:59","Synthfunk","1_platino","usa"
"No Guidance","Chris Brown","8 giugno 2019","4:20","Contemporary R&B","1_platino","usa"
"Piece of Me","Britney Spears","27 novembre 2007","03:32,(album explicit version),03:11 (video version, radio edited)","Elettropop","1_platino","usa"
"Physical","Olivia Newton-John","Settembre 1981","3:45","Dance pop,,Musica da ballo","1_platino","usa"
"Perfect","Dave East","28 luglio 2017","5:16","East Coast hip hop,,Alternative hip hop,,Contemporary R&B","1_platino","usa"
"Play Date","Melanie Martinez","14 agosto 2015","2:59","Darkwave,,Pop","1_platino","usa"
"The Other Side","Jason Derulo","3 aprile 2013","3:47","Dance pop","1_platino","usa"
"Paradise","Coldplay","12 settembre 2011","4:39","Britpop","1_platino","usa"
"Ours","Taylor Swift","8 novembre 2011","3:58","Country pop","1_platino","usa"
"Partition","Beyoncé","25 febbraio 2014","5:19","Dancehall reggae","1_platino","usa"
"Picture to Burn","Taylor Swift","29 gennaio 2008","2:57","Country rock","1_platino","usa"
"Pray","Justin Bieber","19 novembre 2010","3:34","Pop,,Contemporary R&B","1_platino","usa"
"Play No Games","Big Sean","22 settembre 2015","3:37","West Coast hip hop,,Hip hop soul","1_platino","usa"
"Pray","Sam Smith","29 marzo 2018","3:41","Gospel","1_platino","usa"
"Prayer in C","Lilly Wood and the Prick","6 giugno 2014","3:09","Deep house,,Dance","1_platino","usa"
"Pretty Girl","Maggie Lindemann","30 settembre 2016","3:39","Pop","1_platino","usa"
"Philadelphia Freedom","Elton John","24 febbraio 1975","5:38","Rock sinfonico,,Hard rock,,Rhythm and blues","1_platino","usa"
"Press","Cardi B","31 maggio 2019","2:23","Hip hop","1_platino","usa"
"Playinwitme","Kyle","20 marzo 2018","3:11","Rhythm and blues,,Pop rap","1_platino","usa"
"Price Tag","Jessie J","25 gennaio 2011","3:46","Reggae fusion","1_platino","usa"
"Pretty Girl Rock","Keri Hilson","12 ottobre 2010","4:04","Pop,,Contemporary R&B","1_platino","usa"
"Pump Up the Jam","Technotronic","1989","3:39","Hip house,,Acid house,,Eurodance","1_platino","usa"
"Project Dreams","Marshmello,Roddy Ricch","7 dicembre 2018","2:47","Hip hop","1_platino","usa"
"Prayer of the Refugee","Rise Against","2006","3:21","Punk rock,,Melodic hardcore punk,,Post-hardcore","1_platino","usa"
"Purple Lamborghini","Skrillex,Rick Ross","22 luglio 2016","3:35","Hip house,,Trap","1_platino","usa"
"Prom Queen","Lil Wayne","27 gennaio 2009","3:41","Rock alternativo","1_platino","usa"
"Pound the Alarm","Nicki Minaj","12 giugno 2012","3:25","Eurodance,,Electro house","1_platino","usa"
"Rake It Up","Yo Gotti","1 giugno 2017","4:36","Trap","1_platino","usa"
"Replay","Zendaya","16 luglio 2013","3:29","Electro-R&B,,Dance pop,,Elettropop","1_platino","usa"
"Rain Is a Good Thing","Luke Bryan","25 gennaio 2010","2:56","Country","1_platino","usa"
"Popstar","DJ Khaled","17 luglio 2020","3:20","Hip hop","1_platino","usa"
"Put a Date on It","Yo Gotti","25 gennaio 2019","3:15","Hip hop","1_platino","usa"
"The Reason","Hoobastank","27 aprile 2004","3:53","Pop rock","1_platino","usa"
"Remember the Time","Michael Jackson","14 gennaio 1992","4:00","Contemporary R&B,,New jack swing","1_platino","usa"
"Racks in the Middle","Nipsey Hussle","15 febbraio 2019","3:53","West Coast hip hop","1_platino","usa"
"Promise","Ciara","16 ottobre 2006 ","4:27","Contemporary R&B","1_platino","usa"
"The Power of Love","Jennifer Rush","24 giugno 1985","4:20","Pop,,Soft rock","1_platino","usa"
"Ready or Not","Bridgit Mendler","3 agosto 2012","3:20","Soul,,Rhythm and blues","1_platino","usa"
"Red","Taylor Swift","21 giugno 2013","3:43","Pop rock,,Country pop","1_platino","usa"
"Promises","Calvin Harris,Sam Smith","17 agosto 2018","3:33","Musica house","1_platino","usa"
"R.I.P.","Sofía Reyes","15 marzo 2019","3:07","Pop latino","1_platino","usa"
"Return of Saturn","No Doubt","11 aprile 2000","60:42","Rock alternativo","1_platino","usa"
"Rewrite the Stars","Zac Efron,Zendaya","17 novembre 2017","3:37","Pop","1_platino","usa"
"Ritmo (Bad Boys for Life)","Black Eyed Peas,J Balvin","12 ottobre 2019","3:41","Pop latino,,Pop rap","1_platino","usa"
"Rock Bottom","Hailee Steinfeld","27 febbraio 2016","3:18","Pop","1_platino","usa"
"Rosanna","Toto","1 aprile 1982","5:31","Pop rock,,Soft rock,,Fusion","1_platino","usa"
"Radio Ga Ga","Queen","23 gennaio 1984","5:43","Synth pop,,Pop rock,,Arena rock","1_platino","usa"
"Rollin","Calvin Harris","12 maggio 2017","4:33","Funk,,Cloud rap","1_platino","usa"
"Ride","Ciara","27 aprile 2010","5:26,(versione CD),,4:38,(versione video e radio)","Contemporary R&B,,Elettropop,,Urban","1_platino","usa"
"Round & Round","Selena Gomez & the Scene","22 giugno 2010","3:06","Elettropop,,Dance pop","1_platino","usa"
"Roses","Benny Blanco","5 dicembre 2018","3:45","Rap rock","1_platino","usa"
"Rise","Katy Perry","14 luglio 2016","3:23","Musica elettronica","1_platino","usa"
"Questions","Chris Brown","16 agosto 2017","2:09","Dancehall reggae","1_platino","usa"
"Right Here Waiting","Richard Marx","21 giugno 1989","4:23","Soft rock","1_platino","usa"
"Run the World (Girls)","Beyoncé","21 aprile 2011","3:56","Contemporary R&B,,Dancehall reggae","1_platino","usa"
"Runaway","Kanye West","4 ottobre 2010","5:38","Synth pop,,Trip hop","1_platino","usa"
"Ride It","Regard","26 luglio 2019","2:37","Musica house","1_platino","usa"
"Rain on Me","Lady Gaga,Ariana Grande","22 maggio 2020","3:02","Dance pop,,Disco,,Elettropop,,Musica house","1_platino","usa"
"Sanguine Paradise","Lil Uzi Vert","9 aprile 2019","4:03","Trap","1_platino","usa"
"Rock with You","Michael Jackson","3 novembre 1979 1982","3:23 (7"" Edit),,3:40 (Album Version)","Rhythm and blues,,Soul,,Disco","1_platino","usa"
"Rehab","Amy Winehouse","23 ottobre 2006 ","3:36","Soul,,Contemporary R&B,,Jazz","1_platino","usa"
"Sandstorm","Darude","1999","","Trance","1_platino","usa"
"Say Amen (Saturday Night)","Panic! at the Disco","21 marzo 2018","3:09","Pop","1_platino","usa"
"Ruthless","Lil Tjay","3 maggio 2019","4:24","Trap","1_platino","usa"
"Say You Won't Let Go","James Arthur","9 settembre 2016","3:31","Pop,,Folk","1_platino","usa"
"Runaway Baby","Bruno Mars","31 ottobre 2011","2:28","Pop rock","1_platino","usa"
"Save the World","Swedish House Mafia","13 maggio 2011","3:33,(radio edit),,6:50,(extended mix)","Progressive house","1_platino","usa"
"Said Sum","Moneybagg Yo","30 giugno 2020","2:35","Trap","1_platino","usa"
"Selfie","The Chainsmokers","29 gennaio 2014","3:03","Electro house","1_platino","usa"
"Run Rudolph Run","Chuck Berry","19 novembre 1958","2:18","Musica natalizia,,Rock","1_platino","usa"
"Safe & Sound","Taylor Swift","23 dicembre 2011","4:01","Country,,Folk","1_platino","usa"
"Scream","Michael Jackson,Janet Jackson","31 maggio 1995","","Contemporary R&B,,Pop,,Rock elettronico","1_platino","usa"
"Roses","Saint Jhn","luglio 2016","2:53","Contemporary R&B,,Hip hop,,Trap","1_platino","usa"
"Secrets","The Weeknd","10 novembre 2017","4:26","Synth pop","1_platino","usa"
"The Scotts","The Scotts","24 aprile 2020","2:45","Trap","1_platino","usa"
"She Knows","Ne-Yo","16 settembre 2014","3:24","Electro-R&B,,Southern hip hop","1_platino","usa"
"Selfish","Future","28 febbraio 2017","4:11","Pop,,Contemporary R&B","1_platino","usa"
"Shake It Off","Mariah Carey","12 luglio 2005","3:52","Contemporary R&B","1_platino","usa"
"Shawty","Plies","10 luglio 2007","4:15","Southern hip hop,,Dirty rap,,Pop rap","1_platino","usa"
"Should've Said No","Taylor Swift","19 maggio 2008","4:06","Country,,Pop rock","1_platino","usa"
"Shower","Becky G","23 aprile 2014","3:26","Teen pop,,Pop rap","1_platino","usa"
"Say It Right","Nelly Furtado","30 ottobre 2006    2 dicembre 2006     2 marzo 2007    (download digitale) 5 marzo 2007   2 aprile 2007  Olanda 14 aprile 2007   21 maggio 2007    (CD singolo) 4 giugno 2007","3:45,(versione album),,3:34,(radio edit)","Contemporary R&B,,Pop","1_platino","usa"
"Shake Your Body (Down to the Ground)","The Jacksons","8 dicembre 1978","3:54,,(Single Version),,8:00,,(Album Version)","Disco,,Funk,,Pop","1_platino","usa"
"Savage Love (Laxed - Siren Beat)","Jawsh 685,,Jason Derulo","11 giugno 2020","2:51","","1_platino","usa"
"Send My Love (to Your New Lover)","Adele","13 maggio 2016  (vedi date di pubblicazione)","3:43","Pop","1_platino","usa"
"Sex on Fire","Kings of Leon","5 settembre 2008","3:23","Rock alternativo","1_platino","usa"
"Savage","Megan Thee Stallion","7 aprile 2020  (vedi date di pubblicazione)","2:35","Hip hop","1_platino","usa"
"Shotta Flow","NLE Choppa","17 gennaio 2019","2:40","Hip hop,,Trap,,Drill","1_platino","usa"
"Say Something","A Great Big World","3 settembre 2013  (vedi date di pubblicazione)","3:49","Ballata","1_platino","usa"
"Shotta Flow 2","NLE Choppa","16 febbraio 2019","2:13","Trap","1_platino","usa"
"Sit Still, Look Pretty","Daya","29 marzo 2016","3:20","Synth pop","1_platino","usa"
"She Bad","Cardi B,,YG","2018","3:50","Dirty rap","1_platino","usa"
"Shoot to Thrill","AC/DC","1980","","Hard rock","1_platino","usa"
"She Ain't You","Chris Brown","28 marzo 2011","4:08","Contemporary R&B,,Pop","1_platino","usa"
"Shut Up and Drive","Rihanna","12 giugno 2007 ( USA )  27 agosto 2007 ( UK )  28 settembre 2007 ( EUR )","3:33","Pop rock,,New wave","1_platino","usa"
"The Show Must Go On","Queen","14 ottobre 1991","4:36","","1_platino","usa"
"Sittin' Up in My Room","Brandy","18 dicembre 1995","4:52","Contemporary R&B","1_platino","usa"
"Signs","Drake","23 giugno 2017","3:54","Dancehall reggae","1_platino","usa"
"Señorita","Shawn Mendes,Camila Cabello","21 giugno 2019","3:10","Pop","1_platino","usa"
"Skyfall","Adele","5 ottobre 2012","4:46","Soul,,Crossover classico","1_platino","usa"
"She Wolf","Shakira","17 luglio 2009","3:07","Disco,,Hi-NRG,,Synth pop","1_platino","usa"
"Skyscraper","Demi Lovato","14 luglio 2011","3:42","Pop,,Soul","1_platino","usa"
"Sing for the Moment","Eminem","25 febbraio 2003","","Rap rock,,Conscious hip hop","1_platino","usa"
"Since U Been Gone","Kelly Clarkson","16 novembre 2004","3:08","Pop rock,,Pop punk,,Power pop","1_platino","usa"
"Slow Hands","Niall Horan","4 maggio 2017","3:07","Pop","1_platino","usa"
"Sing","Ed Sheeran","14 aprile 2014","3:55","Pop,,Contemporary R&B","1_platino","usa"
"Smoke Break","Carrie Underwood","21 agosto 2015","3:18","Country rock","1_platino","usa"
"Snuff","Slipknot","28 settembre 2009","4:36,(versione album),,4:11,(versione radiofonica)","Power ballad","1_platino","usa"
"Snow (Hey Oh)","Red Hot Chili Peppers","20 novembre 2006","5:34","Rock alternativo,,Pop rock","1_platino","usa"
"Sledgehammer","Fifth Harmony","28 ottobre 2014","3:50","Synth pop","1_platino","usa"
"Soldier","Destiny's Child","4 gennaio 2005","4:07","Hip hop,,Contemporary R&B","1_platino","usa"
"Smooth","Santana","29 giugno 1999","4:58","Rock latino,,Pop rock","1_platino","usa"
"Smooth Criminal","Michael Jackson","24 ottobre 1988","4:12,,(7"" version),,4:18,,(Album Version)","Dance rock,,Dance pop,,Funk","1_platino","usa"
"Stand by You","Rachel Platten","11 settembre 2015","3:39","Pop","1_platino","usa"
"Something in the Water","Carrie Underwood","29 settembre 2014","3:58","Country,,Musica cristiana contemporanea","1_platino","usa"
"Sorry, Blame It on Me","Akon","17 luglio 2007","4:57","Contemporary R&B,,Pop","1_platino","usa"
"Somebody to Love","Justin Bieber","23 marzo 2010","3:40","Elettropop,,Teen pop","1_platino","usa"
"Soap","Melanie Martinez","10 luglio 2015","3:29","Elettropop,,Indie pop,,Bubblegum pop","1_platino","usa"
"Somewhere Only We Know","Keane","16 febbraio 2004","3:57","Piano rock","1_platino","usa"
"Slow Down","Selena Gomez","20 agosto 2013  (vedi date di pubblicazione)","3:30","Dance pop","1_platino","usa"
"Sorry","Beyoncé","3 maggio 2016","3:52","Elettropop","1_platino","usa"
"Solo","Clean Bandit","18 maggio 2018","3:42","Electronic dance music","1_platino","usa"
"Stay the Night","Zedd","10 settembre 2013","3:41","Electro house,,Dance","1_platino","usa"
"Starstrukk","3OH!3","9 luglio  7 settembre (featuring Katy Perry)  2009","3:04,,3:22,(featuring Katy Perry)","Dance,,Techno","1_platino","usa"
"Start wit Me","Roddy Ricch","25 ottobre 2019","2:38","Hip hop","1_platino","usa"
"Stone Cold","Demi Lovato","6 febbraio 2016","3:11","Pop soul","1_platino","usa"
"Smells Like Teen Spirit","Nirvana","10 settembre 1991","5:02,(versione album),,4:30,(versione singolo)","Grunge,,Rock alternativo","1_platino","usa"
"Still D.R.E.","Dr. Dre","13 ottobre 1999","4:34","Gangsta rap,,G-funk","1_platino","usa"
"Someone You Loved","Lewis Capaldi","8 novembre 2018","3:02","Ballata","1_platino","usa"
"Stickwitu","Pussycat Dolls","20 settembre 2005","3:27","Contemporary R&B,,Pop","1_platino","usa"
"Sunday Morning","Maroon 5","2 dicembre 2004","4:06","Pop rock","1_platino","usa"
"Stuck in a Dream","Lil Mosey","17 settembre 2019","2:03","Trap","1_platino","usa"
"Still Got Time","Zayn","24 marzo 2017","3:08","Alternative R&B,,Pop","1_platino","usa"
"Starlight","Muse","4 settembre 2006","4:03","Rock alternativo","1_platino","usa"
"Stereo Love","Edward Maya","31 agosto 2009  (vedi sotto)","4:07","Electronic dance music","1_platino","usa"
"Some Nights","Fun.","4 giugno 2012","4:37","Indie pop,,Afrobeat,,Power pop,,Indie folk","1_platino","usa"
"SOS","Rihanna","14 febbraio 2006  (Date di pubblicazione)","3:59","Dance pop,,Synth pop,,Contemporary R&B","1_platino","usa"
"The Story of Us","Taylor Swift","19 aprile 2011","4:27","Pop rock","1_platino","usa"
"Survival","Eminem","8 ottobre 2013","4:34","Alternative hip hop","1_platino","usa"
"Still a G Thang","Snoop Dogg","18 agosto 1998","4:20","Southern hip hop","1_platino","usa"
"Superman","Eminem","27 gennaio 2003","5:50","Dirty rap","1_platino","usa"
"Straight Outta Compton","N.W.A","10 luglio 1988","4:26","Gangsta rap,,West Coast hip hop,,Hardcore hip hop","1_platino","usa"
"Stay","Zedd,Alessia Cara","23 febbraio 2017","3:30","Dance pop","1_platino","usa"
"Sugar","Flo Rida","17 maggio 2009","4:12,(Main/Album version),,4:01,(Radio version)","Dance,,Hip house","1_platino","usa"
"Strip","Chris Brown","18 novembre 2011","2:49","Contemporary R&B","1_platino","usa"
"Sugar","Robin Schulz","17 luglio 2015","3:39","Deep house,,Dance","1_platino","usa"
"T.I. vs T.I.P.","T.I.","3 luglio 2007","73:12","Southern hip hop,,Hip hop","1_platino","usa"
"Sum 2 Prove","Lil Baby","10 gennaio 2020","3:25","Trap","1_platino","usa"
"Successful","Drake","13 febbraio 2009","3:25,(Radio Edit)","Alternative R&B,,Conscious hip hop","1_platino","usa"
"Survivor","Destiny's Child","8 maggio 2001   15 maggio 2001  ","4:14","Contemporary R&B,,Pop","1_platino","usa"
"Suzie Q.","Creedence Clearwater Revival","15 giugno 1968","8:21","Rock","1_platino","usa"
"Supalonely","Benee","6 dicembre 2019","3:43","Disco,,Indie pop","1_platino","usa"
"Supermassive Black Hole","Muse","19 giugno 2006","3:29","Rock alternativo","1_platino","usa"
"Swagga Like Us","T.I.,Jay-Z","6 settembre 2008","4:14","Hip hop","1_platino","usa"
"Stayin' Alive","Bee Gees","13 dicembre 1977","4:45","Disco","1_platino","usa"
"Take Me Home","Cash Cash","15 luglio 2013","3:25","Electronic dance music,,Electro house,,Progressive house","1_platino","usa"
"Sweet Child o' Mine","Guns N' Roses","17 agosto 1988    29 maggio 1989 ","5:56","Hard rock","1_platino","usa"
"Sweet Home Alabama","Lynyrd Skynyrd","24 giugno 1974","4:42","Southern rock,,Blues rock,,Rock and roll,,Boogie rock","1_platino","usa"
"That's What You Get","Paramore","22 maggio 2008    24 maggio 2008  ","3:40","Pop rock,,Pop punk","1_platino","usa"
"Swish Swish","Katy Perry","19 maggio 2017","4:02","Dance pop,,Musica house","1_platino","usa"
"Take You Down","Chris Brown","6 aprile 2008","4:05","Contemporary R&B","1_platino","usa"
"Taking a Walk","Trippie Redd","6 agosto 2018","2:01","Hip hop","1_platino","usa"
"This Town","Niall Horan","29 settembre 2016","3:52","Folk pop","1_platino","usa"
"This Is Me","Demi Lovato","17 giugno 2008","3:09,(Versione Album),,3:02,(Radio Edit),,3:20,(Versione Acustica)","Pop rock,,Teen pop","1_platino","usa"
"These Boots Are Made for Walkin'","Nancy Sinatra","Dicembre 1965","2:42","Pop,,Rock and roll","1_platino","usa"
"That's the Way Love Goes","Janet Jackson","20 aprile 1993","4:25","Contemporary R&B","1_platino","usa"
"Team","Lorde","13 settembre 2013","3:31","Art rock,,Alternative hip hop,,Musica minimalista","1_platino","usa"
"Talk About Our Love","Brandy","28 marzo 2004","3:34","Contemporary R&B","1_platino","usa"
"Thru Your Phone","Cardi B","6 aprile 2018","3:08","Contemporary R&B","1_platino","usa"
"Sweet Dreams","Beyoncé","2 giugno 2009","3:28","Synth pop,,Contemporary R&B","1_platino","usa"
"Take It Off","Kesha","13 luglio 2010","3:35","Elettropop,,Dance pop","1_platino","usa"
"Take It to the Head","DJ Khaled","3 aprile 2012","4:24","Gangsta rap","1_platino","usa"
"Thumbs","Sabrina Carpenter","3 gennaio 2017","3:36","Elettropop","1_platino","usa"
"Talk That Talk","Rihanna","17 gennaio 2012  (Date di pubblicazione)","3:30","Pop rap,,Contemporary R&B","1_platino","usa"
"This Girl","Kungs","19 febbraio 2016","3:15","Musica house","1_platino","usa"
"Symphony","Clean Bandit","17 marzo 2017","3:32","Dance pop","1_platino","usa"
"Sweetener","Ariana Grande","17 agosto 2018","47:25","Pop,,Trap,,Contemporary R&B","1_platino","usa"
"Thinking of You","Katy Perry","12 gennaio 2009","4:06,(versione album),,3:58,(versione radiofonica)","Pop rock","1_platino","usa"
"These Days","Rudimental","19 gennaio 2018","3:30","Pop","1_platino","usa"
"Thunderstruck","AC/DC","10 settembre 1990","4:52","Hard rock","1_platino","usa"
"Talk Dirty","Jason Derulo","2 agosto 2013","2:57","Contemporary R&B,,Dirty rap","1_platino","usa"
"Time of Our Lives","Pitbull,Ne-Yo","17 novembre 2014","3:49","Dance pop,,Synth pop,,Pop rap","1_platino","usa"
"Tonight (Best You Ever Had)","John Legend","31 gennaio 2012","4:00,(feat. Ludacris),,3:50,(Solo version)","Soul,,Contemporary R&B","1_platino","usa"
"Today Was a Fairytale","Taylor Swift","19 gennaio 2010","4:02","Country pop","1_platino","usa"
"Thotiana","Blueface","29 gennaio 2019","2:09","West Coast hip hop","1_platino","usa"
"Tim McGraw","Taylor Swift","19 giugno 2006","3:54","Country pop","1_platino","usa"
"Tip Toe","Roddy Ricch","25 novembre 2019","3:05","Trap","1_platino","usa"
"Thinkin Bout You","Frank Ocean","17 aprile 2012","3:21","Contemporary R&B","1_platino","usa"
"Touchin, Lovin","Trey Songz","9 settembre 2014","3:42","Contemporary R&B,,Dance pop","1_platino","usa"
"There for You","Martin Garrix,Troye Sivan","26 maggio 2017","3:41","Electronic dance music","1_platino","usa"
"Trap Muzik","T.I.","19 agosto 2003","67:00","Southern hip hop,,Trap,,Underground hip hop","1_platino","usa"
"Through Glass","Stone Sour","20 giugno 2006","4:40,(versione album),,4:01,(versione radiofonica)","Rock alternativo","1_platino","usa"
"Thriller","Michael Jackson"," 12 novembre 1983   23 gennaio 1984","5:58,,(Album Version),,4:09,,(Remixed Short Version),,13:43,,(Video Version)","Disco,,Funk,,Pop","1_platino","usa"
"Tone It Down","Gucci Mane","20 giugno 2017","3:38","Trap,,Hip hop","1_platino","usa"
"Thunderclouds","LSD","9 agosto 2018","3:07","Dream pop,,Dance pop","1_platino","usa"
"Triggered (Freestyle)","Jhené Aiko","8 marzo 2019","3:31","","1_platino","usa"
"Too Little Too Late","JoJo","15 agosto 2006   15 gennaio 2007    26 novembre 2006    15 gennaio 2007  ","3:41","Pop","1_platino","usa"
"Touch My Body","Mariah Carey","2008   19 febbraio  (USA - radio)   24 marzo  (USA - download digitale)   1º aprile  (USA - CD singolo)  25 marzo  (iTunes)   28 marzo  (Germania)   31 marzo  (UK)   2 aprile  (Giappone)","3:27","Pop,,Contemporary R&B","1_platino","usa"
"True Colors","Cyndi Lauper","25 agosto 1986","3:45","Pop","1_platino","usa"
"Too Young","Post Malone","9 ottobre 2015","3:57","Cloud rap","1_platino","usa"
"La tortura","Shakira,Alejandro Sanz","12 aprile 2005","3:35","Pop latino,,Reggaeton","1_platino","usa"
"Trollz","6ix9ine,Nicki Minaj","12 giugno 2020","3:22","Trap","1_platino","usa"
"Up Around the Bend","Creedence Clearwater Revival","1970","2:41","Roots rock","1_platino","usa"
"Try Sleeping with a Broken Heart","Alicia Keys","19 novembre 2009","4:09","Soul,,Synth pop,,Contemporary R&B","1_platino","usa"
"Unpretty","TLC","10 agosto 1999","4:01","Contemporary R&B,,Pop rock","1_platino","usa"
"Untouched","The Veronicas","8 dicembre 2007","4:14","Pop punk,,Pop rock","1_platino","usa"
"U Smile","Justin Bieber","26 novembre 2010","3:16","Ballata","1_platino","usa"
"Total Eclipse of the Heart","Vari","1983","6:58","Rock,,Pop rock,,Soft rock,,Ballata,,Power ballad","1_platino","usa"
"VIce","Miranda Lambert","18 luglio 2016","3:59","Country","1_platino","usa"
"Undecided","Chris Brown","4 gennaio 2019","3:21","Contemporary R&B,,Tropical-,pop","1_platino","usa"
"Uma Thurman","Fall Out Boy","10 febbraio 2015","3:31","Pop rock","1_platino","usa"
"Two Black Cadillacs","Carrie Underwood","18 novembre 2012","4:59","Country,,Country pop","1_platino","usa"
"Use Somebody","Kings of Leon","28 novembre 2008","3:51","Rock alternativo","1_platino","usa"
"Toxic","Britney Spears","13 gennaio 2004","3:21","Elettropop,,Dance pop,,Bhangra","1_platino","usa"
"Turks","Nav,Gunna","27 marzo 2020","2:41","Trap","1_platino","usa"
