"title","artists","date","duration","genre","award","nation"
"Eccoti","Max Pezzali","2005","4:08","Pop rock","oro","it"
"Drop It Like It's Hot","Snoop Dogg","26 ottobre 2004","4:26","Hipster hop","oro","it"
"El efecto","Rauw Alejandro","15 marzo 2019","3:37","Urban","oro","it"
"Dragostea din tei","O-Zone","1 Agosto 2003","3:34","Eurodance","oro","it"
"Elisir","Tedua","7 giugno 2019","2:54","Trap","oro","it"
"Earned It","The Weeknd","23 dicembre 2014","4:12","Contemporary R&B,,Pop barocco","oro","it"
"È vero che vuoi restare","Alessandra Amoroso","4 novembre 2011","4:00","Pop","oro","it"
"È un peccato morir","Zucchero Fornaciari","1º ottobre 2010","3:40","Pop,,Blues","oro","it"
"E tu.../Chissà se mi pensi","Claudio Baglioni","1974","8:51","Pop,,Pop rock","oro","it"
"Eppure sentire (un senso di te)","Elisa","12 gennaio 2007","4:12,,(Album Version)","Pop,,Ballata","oro","it"
"Ed ero contentissimo","Tiziano Ferro","25 agosto 2006","4:12","Pop soul","oro","it"
"Un'emozione da poco","Anna Oxa","1978","4:10","Pop","oro","it"
"Ecco che","Elisa","22 novembre 2013","3:53","Pop soul","oro","it"
"Easy","Commodores","1977","3:58","Pop,,Rhythm and blues,,Soul,,Funk","oro","it"
"Eppure mi hai cambiato la vita","Fabrizio Moro","29 febbraio 2008","3:26","Pop","oro","it"
"Everglow","Coldplay","11 novembre 2016","4:42,(versione album),,5:01,(versione singolo),,3:47,(versione radiofonica)","Ballata","oro","it"
"Everytime We Touch","Cascada","28 febbraio 2005  (Canada)  15 agosto 2005 (U.S.)5 gennaio 2007 (Germania)","3:16","Eurodance,,Hands up,,Dance pop","oro","it"
"Eri bellissima","Luciano Ligabue","17 giugno 2002","3:57","Rock and roll,,Rock","oro","it"
"Englishman in New York","Sting","febbraio 1988","4:25","Pop rock,,Jazz","oro","it"
"L'estate sta finendo/Prima dell'estate","Righeira","1985","3:45/5:02","Pop,,Musica elettronica","oro","it"
"Electricity","Dua Lipa,Silk City","7 settembre 2018","3:58","Dance pop,,Musica house","oro","it"
"Everybody's Changing","Keane","12 maggio 2003  (vedi date di pubblicazione)","3:35","Pop rock","oro","it"
"Eres mía","Benji & Fede","24 maggio 2016","3:31","Pop latino","oro","it"
"Eye in the Sky","The Alan Parsons Project","1982","4:36","Soft rock,,Rock progressivo","oro","it"
"Fallin'","Alicia Keys","10 luglio 2001","3:30","Neo soul","oro","it"
"Europop","Eiffel 65","22 novembre 1999   30 novembre 1999    14 dicembre 1999    21 febbraio 2000  ","65:26","Eurodance,,Europop,,Italodance,,Dance,,Dance pop,,Eurodisco","oro","it"
"Fake Love","Drake","29 ottobre 2016","3:27","Dancehall reggae,,Trap","oro","it"
"Extraordinary","Clean Bandit","16 maggio 2014","4:16","Dance","oro","it"
"Dynamite","BTS","21 agosto 2020","6:37,,19:34,(EP DayTime),,20:07,(EP NightTime),,33:01,(CD)","K-pop,,Disco","oro","it"
"Eveything","Michael Bublé","15 maggio 2007","3:33","Pop","oro","it"
"Fatti bella per te","Paola Turci","9 febbraio 2017","3:32","Pop","oro","it"
"L'eternità (il mio quartiere)","Fabrizio Moro","20 aprile 2018","3:46","Pop rock","oro","it"
"Faith","Stevie Wonder","4 novembre 2016","2:41","Contemporary R&B,,Pop soul","oro","it"
"Faccio after","Il Pagante","9 novembre 2014","3:49","Musica elettronica","oro","it"
"Every Breaking Wave","U2","19 dicembre 2014","4:13","Rock alternativo","oro","it"
"Feel","Robbie Williams","2 dicembre 2002","4:22","Pop,,Pop rock","oro","it"
"Fantasías","Rauw Alejandro,Farruko","29 agosto 2019","3:19","Urban","oro","it"
"Fateme cantà","Ultimo","22 febbraio 2019","4:11","Pop","oro","it"
"La felicità","Simona Molinari","2013","3:00","Pop,,Pop rock,,Jazz","oro","it"
"Fare a meno di te","Due di Picche","14 settembre 2010","4:16","Pop rap","oro","it"
"Euphoria","Loreen","26 febbraio 2012","3:01","Electro house,,Eurodance,,Trance","oro","it"
"Fetish","Selena Gomez","13 luglio 2017","3:06","Pop","oro","it"
"Falling Down","Lil Peep,XXXTentacion","19 settembre 2018","3:18","Pop rock,,Emo-pop","oro","it"
"Final Song","MØ","13 maggio 2016","3:55","Tropical house","oro","it"
"Fiori di Chernobyl","Mr. Rain","13 marzo 2020","2:55","Pop rap,,Alternative hip hop","oro","it"
"Fefe","6ix9ine,Nicki Minaj,Murda Beatz","22 luglio 2018","2:59","Trap","oro","it"
"Flashlight","Jessie J","22 aprile 2015","3:29","Pop","oro","it"
"Fenomenale","Gianna Nannini","15 settembre 2017","3:26","Pop","oro","it"
"Famous","Kanye West","29 marzo 2016","3:14","Alternative hip hop,,Southern hip hop","oro","it"
"Un filo di seta negli abissi","Elisa","31 gennaio 2014","3:37","Pop","oro","it"
"Figli delle stelle","Alan Sorrenti","24 novembre 1977","5:40","Pop,,Disco","oro","it"
"Fields of Gold","Sting","giugno 1993","3:42","Soft rock,,Adult contemporary music","oro","it"
"Follia d'amore","Raphael Gualazzi","16 febbraio 2011","3:32","Pop,,Jazz","oro","it"
"Flashdance... What a Feeling","Irene Cara","1983","3:55","Disco","oro","it"
"Fino all'estasi","Eros Ramazzotti","24 maggio 2013","3:45","Pop","oro","it"
"Footloose","Kenny Loggins","4 febbraio 1984","3:48","Dance rock","oro","it"
"Fisico & politico","Luca Carboni","6 settembre 2013","4:22","Pop rap","oro","it"
"Feliz Navidad","José Feliciano","1970","3:00","Pop,,Musica natalizia","oro","it"
"For the First Time","The Script","20 agosto 2010","4:11","Rock alternativo,,Soft rock","oro","it"
"(Everything I Do) I Do It for You","Bryan Adams","18 giugno 1991","6:34,(versione album),,4:06,(versione ridotta)","Pop rock,,Soft rock,,Power ballad","oro","it"
"Forever Young","Alphaville","settembre 1984","3:50","Synth pop","oro","it"
"Fireflies","Owl City","14 luglio 2009","3:48","Synth pop","oro","it"
"Formidable","Stromae","27 maggio 2013","3:33","Alternative hip hop,,Contemporary R&B","oro","it"
"Fortunate Son","Creedence Clearwater Revival","1969","2:22","Roots rock,,Southern rock,,Blues rock,,Hard rock","oro","it"
"Flashback","Ghali","11 novembre 2019","3:38","Pop rap","oro","it"
"Frosinone","Calcutta","2015","3:09","Indie pop","oro","it"
"The Final Countdown","Europe","14 febbraio 1986","5:11,(versione album),,4:03,(versione radio)","Hard rock,,Glam rock","oro","it"
"For the Night","Pop Smoke","3 ottobre 2020","3:10","Hip hop","oro","it"
"Gang Shit","Dark Polo Gang","1º febbraio 2019","3:20","Trap","oro","it"
"Freed from Desire","Gala","1996","3:27","Eurodance","oro","it"
"Frigobar","Franco126","10 ottobre 2018","4:24","Pop","oro","it"
"Fuck You","Lily Allen","10 luglio 2009","3:43","Dance pop,,Elettropop","oro","it"
"Gasolina","Daddy Yankee","17 maggio 2005","3:13","Reggaeton","oro","it"
"Fuego","Geolier,Neves17,Lele Blade","28 gennaio 2020","3:00","Trap","oro","it"
"Il gioco","Negrita","27 febbraio 2015","3:42","Pop rock","oro","it"
"Finesse","Bruno Mars","4 gennaio 2018","3:37","Contemporary R&B,,Hip hop soul,,New jack swing","oro","it"
"Il gatto e la volpe","Edoardo Bennato","1977","3:00","Twist,,Pop","oro","it"
"Fumo bianco","Chadia Rodríguez","8 giugno 2018","4:12","Trap","oro","it"
"Genius","LSD","3 maggio 2018","3:33","Pop","oro","it"
"Gioia","Modà","12 aprile 2013","3:47","Pop rock,,Pop","oro","it"
"Fuori dal tunnel","Caparezza","16 ottobre 2003","5:10,(versione album),,3:32,(versione radiofonica)","Alternative hip hop","oro","it"
"Gameboy Color","Dani Faiv","9 ottobre 2017","2:25","Hip hop","oro","it"
"Gentleman","Psy","12 aprile 2013  (vedi date di pubblicazione)","3:14","K-pop,,Electro house,,Hip house","oro","it"
"Go Flex","Post Malone","21 aprile 2016","3:01","Country pop","oro","it"
"Un giorno in più","Irama","2 marzo 2018","3:55","Pop","oro","it"
"Gioca Jouer","Claudio Cecchetto","febbraio 1981","3.47","Pop,,Ballo di gruppo","oro","it"
"Girls Go Wild","LP","17 agosto 2018","3:43","Rock alternativo","oro","it"
"Un giorno migliore","Lùnapop","27 novembre 1999","4:09","Pop","oro","it"
"Un giorno di sole","Chiara Galiazzo,,accreditata come Chiara","5 settembre 2014","3:14","Pop rock","oro","it"
"Glitter & Gold","Rebecca Ferguson","29 aprile 2012","3:29","Soul,,Blues,,Jazz","oro","it"
"Un giorno mi dirai","Stadio","10 febbraio 2016","4:04","Pop rock","oro","it"
"Gocce di memoria","Giorgia","20 marzo 2003","4:16","Pop,,Trip hop","oro","it"
"Go Gentle","Robbie Williams","10 novembre 2013","4:31","Pop,,Swing","oro","it"
"G come giungla","Luciano Ligabue","2 settembre 2016","3:57","Pop rock","oro","it"
"Gloria/Aria di lei","Umberto Tozzi","1979","4:25","Pop","oro","it"
"Get Together","Madonna","6 giugno 2006   10 giugno 2006  ","5:31","Elettropop,,Trance,,Musica elettronica,,Dance","oro","it"
"Go Let It Out","Oasis","7 febbraio 2000","4:38","Rock","oro","it"
"Gimme Shelter","The Rolling Stones","29 novembre 1969","4:31","Rock","oro","it"
"Ghosttown","Madonna","13 marzo 2015","4:08","Ballata,,Power ballad,,Pop","oro","it"
"Gold on the Ceiling","The Black Keys","25 febbraio 2012","3:44","Garage rock,,Blues rock,,Hard rock,,Rock alternativo","oro","it"
"Glad You Came","The Wanted","10 luglio 2011","3:17","Dance pop","oro","it"
"Giusto un giro","Marracash","22 giugno 2012","4:23","Hip house,,Dance pop","oro","it"
"Good Life","G-Eazy,Kehlani","17 marzo 2017","3:45","Pop rap","oro","it"
"Good Old Days","Macklemore","9 ottobre 2017","4:00","Pop","oro","it"
"Girls Just Want to Have Fun","Cyndi Lauper","6 settembre 1983","3:58","Dance pop,,Synth pop","oro","it"
"Gooba","6ix9ine","8 maggio 2020","2:12","Trap","oro","it"
"Godzilla","Eminem","31 gennaio 2020","3:30","Hip hop","oro","it"
"Grazie mille","883","Ottobre 1999","4:03","Pop rock","oro","it"
"Good Feeling","Flo Rida","29 agosto 2011","4:06","Elettropop,,Musica house","oro","it"
"Goodbye Malinconia","Caparezza","28 gennaio 2011","4:48","Alternative hip hop,,Synth pop","oro","it"
"Goodbye My Lover","James Blunt","16 novembre 2005","4:18","Pop rock,,Piano rock","oro","it"
"The Golden Age","The Asteroids Galaxy Tour","13 novembre 2009 ( Danimarca ) - 2011 ( Italia )","3:50","Indie pop,,Dance pop","oro","it"
"Good as Hell","Lizzo","8 marzo 2016","2:39","Pop","oro","it"
"Gold Digger","Kanye West","2 agosto 2005","10:56","Hip hop,,Contemporary R&B","oro","it"
"Goodbye","Jason Derulo,David Guetta","24 agosto 2018","3:15","Electronic dance music,,Contemporary R&B","oro","it"
"Good Riddance (Time of Your Life)","Green Day","23 novembre 1997","2:34","Rock alternativo,,Rock acustico,,Ballata","oro","it"
"Guai","Vasco Rossi","15 maggio 2015","4:19","Pop rock","oro","it"
"Guardian","Alanis Morissette","11 maggio 2012","4:18","Rock alternativo,,Pop rock,,Rock elettronico","oro","it"
"Hai visto mai","Frah Quintale","14 marzo 2017","3:28","Indie pop,,Pop rap","oro","it"
"Got What It Takes?","Lauren Platt","30 dicembre 2015","2:29","Pop,,Dance pop,,Elettropop","oro","it"
"Going Bad","Meek Mill","22 gennaio 2019","3:00","Hip hop","oro","it"
"Hangover","Taio Cruz","4 ottobre 2011","4:04","Hip house,,Rock elettronico","oro","it"
"Guardando il cielo","Arisa","9 febbraio 2016","3:44","Pop","oro","it"
"Una grande festa","Luca Carboni","27 aprile 2018","3:10","Elettropop","oro","it"
"God Is a Woman","Ariana Grande","13 luglio 2018  (vedi date di pubblicazione)","3:17","Trap,,Contemporary R&B,,Pop rap","oro","it"
"Happy Ending","Mika","14 dicembre 2007 ","4:33","Pop","oro","it"
"La Grange","ZZ Top","1973","3:51","Blues rock,,Boogie rock,,Southern rock","oro","it"
"Heatwave","Robin Schulz","12 febbraio 2016","3:07","Deep house","oro","it"
"Haven't Met You Yet","Michael Bublé","31 agosto 2009","4:05","Pop","oro","it"
"Harlem Shake","Baauer","22 maggio 2012","3:16","Trap,,Musica elettronica","oro","it"
"Hanno ucciso l'Uomo Ragno","883","1992","4:12","Pop rock","oro","it"
"Hawái","Maluma","29 luglio 2020","3:20","Pop","oro","it"
"Heaven","Avicii","6 giugno 2019","4:37","Dance","oro","it"
"Helium","Sia","25 gennaio 2018","4:12","Pop","oro","it"
"Heaven","Emeli Sandé","14 agosto 2011","4:14","Drum and bass,,Trip hop,,Breakbeat","oro","it"
"Heal the World","Michael Jackson","23 novembre 1992","6:25,,(Album Version),4:32,,(7"" Edit)","Soft rock","oro","it"
"Here","Alessia Cara","30 aprile 2015","3:19","Alternative R&B,,Pop","oro","it"
"Hard Out Here","Lily Allen","17 novembre 2013","3:22","Pop,,Synth pop","oro","it"
"Heartbeat","Enrique Iglesias","8 giugno 2010","4:17","Elettropop,,Dance","oro","it"
"Hells Bells","AC/DC","1980","5.13","Hard rock","oro","it"
"Hai delle isole negli occhi","Tiziano Ferro","30 marzo 2012","3:58","Swing,,Hip hop soul","oro","it"
"High","Lighthouse Family","15 ottobre 1997","5:13","Rhythm and blues,,Pop","oro","it"
"Hello!","Cesare Cremonini","1º ottobre 2010","4:05","Pop rock","oro","it"
"Ho scelto di no","Marco Carta","5 giugno 2015","3:33","Pop","oro","it"
"Hold Me While You Wait","Lewis Capaldi","3 maggio 2019","3:25","Pop","oro","it"
"Ho imparato a sognare","Negrita","novembre 1997","4:13","Rock alternativo,,Pop rock","oro","it"
"Hold On","Michael Bublé","11 dicembre 2009","4:05","Jazz","oro","it"
"Heavydirtysoul","Twenty One Pilots","9 dicembre 2016","3:56","Industrial hip hop,,Breakbeat","oro","it"
"Heaven","Depeche Mode","30 gennaio 2013","4:03","Synth pop,,Ballata,,Rock gotico","oro","it"
"History","One Direction","5 febbraio 2016","3:07","Folk","oro","it"
"Heavy","Linkin Park","16 febbraio 2017","2:49","Pop","oro","it"
"Ho scelto me","Rocco Hunt","17 ottobre 2014","3:35","Pop rap","oro","it"
"Hell.o","Lenny","16 giugno 2016","2:50","Folk rock,,Rock alternativo,,Pop rock","oro","it"
"Hold the Line","Toto","2 ottobre 1978","3:56","","oro","it"
"Higher Love","Kygo,Whitney Houston","28 giugno 2019","3:48","Tropical house","oro","it"
"Hold My Hand","Michael Jackson","15 novembre 2010","3:32","Contemporary R&B,,Gospel","oro","it"
"A Horse with No Name","America","1971","","Folk rock","oro","it"
"Ho fatto strada","Capo Plaza","22 novembre 2019","2:52","Trap","oro","it"
"Holiday","Green Day","14 marzo 2005","3:52","","oro","it"
"I Bet My Life","Imagine Dragons","27 ottobre 2014","3:12","Pop rock,,Indie folk","oro","it"
"Hurts So Good","Astrid S","6 maggio 2016","3:28","Synth pop","oro","it"
"Holly & Benji","Ava","13 dicembre 2019","3:40","Trap","oro","it"
"Hot Girl Bummer","Blackbear","23 agosto 2019","3:05","Pop rap","oro","it"
"Holding Out for You","Fedez","11 gennaio 2019","3:01","Dance pop","oro","it"
"Home","Michael Bublé","2005","3:45","Pop","oro","it"
"I Heard It Through the Grapevine","Marvin Gaye","30 ottobre 1968","3:16","Soul","oro","it"
"""Heroes""","David Bowie","23 settembre 1977","6:07 (versione album),,3:32 (radio edit)","Art rock","oro","it"
"I Like That","Houston","13 marzo 2004","3:56","Crunk,,Contemporary R&B","oro","it"
"Hundred Miles","Yall","16 ottobre 2015","2:52","Tropical house,,Moombahton,,Dancehall reggae","oro","it"
"I Don't Like It, I Love It","Flo Rida","19 giugno 2015","3:45","Pop rap","oro","it"
"I Don't Want to Miss a Thing","Aerosmith","13 giugno 1998","4:56","Pop rock,,Soft rock,,Power ballad","oro","it"
"I Like It","Enrique Iglesias","3 maggio 2010","3:52","Elettrorap,,Dance","oro","it"
"I Know You Want Me (Calle Ocho)","Pitbull","24 febbraio 2009","4:07","Reggaeton","oro","it"
"Hurricane","Bob Dylan","1976","8:31","Folk rock","oro","it"
"I Need a Dollar","Aloe Blacc","16 marzo 2010","4:04","Soul,,Blues","oro","it"
"I Love You","Cesare Cremonini","14 giugno 2013","4:49","Pop rock,,Pop","oro","it"
"Hung Up","Madonna","17 ottobre 2005","5:36,(Album Version),,3:23,(Radio Edit)","Dance pop,,Disco","oro","it"
"Hot","Inna","12 agosto 2008","3:39","Electro house","oro","it"
"How Do You Sleep?","Sam Smith","19 luglio 2019","3:22","Pop,,Dance pop","oro","it"
"I Kissed a Girl","Katy Perry","29 aprile 2008","3:01","","oro","it"
"I Like Me Better","Lauv","19 maggio 2017","3:17","Pop","oro","it"
"I Love It","Kanye West,Lil Pump","7 settembre 2018","2:08","Dirty rap","oro","it"
"Human","The Killers","22 settembre 2008","4:05","Dance rock,,Rock alternativo","oro","it"
"I Got You","Bebe Rexha","28 ottobre 2016","3:11","Elettropop","oro","it"
"I Wanna Dance with Somebody (Who Loves Me)","Whitney Houston","2 giugno 1987","4:52","Dance pop","oro","it"
"I Know What You Did Last Summer","Shawn Mendes,Camila Cabello","18 novembre 2015","3:43","Pop,,Power pop","oro","it"
"I Will Pray (pregherò)","Giorgia","29 novembre 2013","3:39","Pop soul","oro","it"
"I nostri anni","Tommaso Paradiso","10 gennaio 2020","3:38","Pop","oro","it"
"I Want You to Know","Zedd","23 febbraio 2015","3:58","Electro house","oro","it"
"I Miss You","Blink-182","21 febbraio 2004","3:47","","oro","it"
"I Knew You Were Trouble","Taylor Swift","14 novembre 2012","3:40","Elettropop,,Dubstep","oro","it"
"I Still Haven't Found What I'm Looking For","U2","15 maggio 1987","4:37","Rock,,Gospel","oro","it"
"(I've Had) The Time of My Life","Bill Medley,Jennifer Warnes","10 luglio 1987","4:50","Pop,,Soft rock,,Adult contemporary music","oro","it"
"I Will Never Let You Down","Rita Ora","31 marzo 2014","3:23","Dance pop","oro","it"
"I'll Be There","Jess Glynne","4 maggio 2018","3:13","Pop","oro","it"
"I Shot the Sheriff","The Wailers","1973","3:15","Reggae","oro","it"
"I Want It All","Queen","20 maggio 1989","4:30","Hard rock","oro","it"
"I Would Like","Zara Larsson","11 novembre 2016","3:46","Dance","oro","it"
"I'm on Fire","Bruce Springsteen","6 febbraio 1985","2:37","Album-oriented rock","oro","it"
"I'll Show You","Justin Bieber","2 novembre 2015","3:19","","oro","it"
"I Want It That Way","Backstreet Boys","12 aprile 1999","3:30","Pop","oro","it"
"I'll Never Love Again","Lady Gaga,Bradley Cooper","27 maggio 2019","4:41","Country","oro","it"
"Ieri l'altro","Franco126","18 dicembre 2018","3:51","Pop","oro","it"
"Imbranato","Tiziano Ferro","18 gennaio 2002","5:03,(versione album),,4:24,(versione radiofonica)","Ballata,,Contemporary R&B","oro","it"
"Ilomilo","Billie Eilish","10 aprile 2020  (vedi date di pubblicazione)","2:36","Elettropop","oro","it"
"I'm into You","Jennifer Lopez","1º aprile 2011","3:20","Contemporary R&B","oro","it"
"If We Ever Meet Again","Timbaland","15 febbraio 2010  (Regno Unito)  16 febbraio 2010  (Stati Uniti)","4:53,(album version),,4:23,(radio edit)","Elettropop,,Contemporary R&B","oro","it"
"ILY (I Love You Baby)","Surf Mesa","26 novembre 2019","2:56","Electronic dance music","oro","it"
"If I Can't Have You","Shawn Mendes","3 maggio 2019","3:10","Pop rock","oro","it"
"Immigrant Song","Led Zeppelin","5 novembre 1970","2:25","Hard rock,,Heavy metal","oro","it"
"In punta di piedi","Nathalie","23 novembre 2010","3:38","Pop,,Musica d'autore","oro","it"
"Immorale","J-Ax","26 novembre 2009","3:47","Elettrorap","oro","it"
"If I Were a Boy","Beyoncé","8 ottobre 2008","4:10","Pop","oro","it"
"Immagini che lasciano il segno","Tiromancino","28 marzo 2014","4:04","Pop rock","oro","it"
"If I Ain't Got You","Alicia Keys","17 febbraio 2004","3:48","Soul","oro","it"
"In mezzo a questo inverno","Tiziano Ferro","29 novembre 2019","3:45","Ballata","oro","it"
"If I Could Turn Back the Hands of Time","R. Kelly","24 luglio 1999","6:19","Ballata,,Soul,,Gospel","oro","it"
"Instabile","Nek","10 novembre 2006","3:33","Pop rock","oro","it"
"Instruction","Jax Jones","16 giugno 2017","2:45","Elettropop","oro","it"
"In Italia","Fabri Fibra","14 aprile 2008","3:29","Political hip hop","oro","it"
"Infinity 2008","Guru Josh Project","2008","3:12","Progressive house,,Electro house","oro","it"
"Io e Anna","Cesare Cremonini","9 gennaio 2015","4:10","Pop,,Ballata","oro","it"
"In My Blood","Shawn Mendes","22 marzo 2018","3:31","Pop rock","oro","it"
"Instagrammo","Gemitaiz,MadMan","30 maggio 2014","4:21","Pop rap","oro","it"
"Infinity 2012","Guru Josh","14 maggio 2012","3:35","Musica house,,Electro house","oro","it"
"Infinity","One Direction","4 dicembre 2015","4:09","Pop","oro","it"
"International Love","Pitbull","16 novembre 2011","3:47","Dance pop","oro","it"
"Instant Crush","Daft Punk","22 novembre 2013","5:37","Rock alternativo,,Disco","oro","it"
"Intentions","Justin Bieber","7 febbraio 2020","3:32","Contemporary R&B","oro","it"
"Je so' pazzo/Putesse essere allero","Pino Daniele","1979","3:00","Pop","oro","it"
"Ink","Coldplay","13 ottobre 2014  (vedi date di pubblicazione)","3:48","Soft rock","oro","it"
"Innamorata","Laura Pausini","18 marzo 2016    22 aprile 2016   (America Latina)","3:20","Dancehall reggae","oro","it"
"Invisible","U2","2 febbraio 2014","3:47","Pop rock","oro","it"
"It Wasn't Me","Shaggy","11 settembre 2000","3:47","Reggae fusion","oro","it"
"Io di te non ho paura","Emma Marrone","22 gennaio 2016","3:35","Elettropop","oro","it"
"It's a Beautiful Day","Michael Bublé","25 febbraio 2013","3:19","Power pop","oro","it"
"Interstellar","Gué Pequeno","16 giugno 2015","3:40","Pop rap","oro","it"
"Jamming","Bob Marley & The Wailers","1977","3:31","Reggae","oro","it"
"Je veux","ZAZ","10 maggio 2010","3:37 .","Jazz manouche","oro","it"
"Irene","Pinguini Tattici Nucleari","1º giugno 2018","5:11","Indie pop","oro","it"
"Istrice","Subsonica","28 gennaio 2011","4:15,(Album Version),,3:49,(Radio Edit)","Rock elettronico","oro","it"
"Io fra tanti","Giorgia","11 luglio 2014","3:24","Pop,,Dance pop,,Neo soul","oro","it"
"Juice","Lizzo","4 gennaio 2019","3:15","Funk,,Hip hop,,Pop","oro","it"
"Je te voglio bene assaje","Liberato","3 maggio 2018","4:03","Alternative R&B","oro","it"
"It Was Always You","Maroon 5","29 luglio 2014","3:58","Pop rock","oro","it"
"The Island","Salmo","17 settembre 2013","3:44","Alternative hip hop","oro","it"
"Io vagabondo (che non sono altro)","Nomadi","1972","3 min : 10 s","Pop rock","oro","it"
"Kanaglia","DrefGold","12 settembre 2017","2:19","Trap","oro","it"
"Johnny B. Goode","Chuck Berry","1958","2:40","Rock and roll,,Blues rock","oro","it"
"It Girl","Jason Derulo","9 agosto 2011","3:11","Pop,,Contemporary R&B","oro","it"
"Just Like Fire","Pink","15 aprile 2016","3:35","Pop rock","oro","it"
"Just Breathe","Pearl Jam","31 ottobre 2009","3:34","Folk rock","oro","it"
"Into the Groove","Madonna","23 luglio 1985","4:43","Synth pop,,Dance pop,,Post-disco","oro","it"
"Just Can't Get Enough","Depeche Mode","7 settembre 1981","3:41","Synth pop,,New wave,,Disco","oro","it"
"Jumpman","Drake,Future","10 novembre 2015","3:25","Trap","oro","it"
"Kids","OneRepublic","12 agosto 2016","3:58","Pop rock","oro","it"
"Karma Chameleon","Culture Club","1983 (USA 1984)","4:12","New romantic,,Pop","oro","it"
"Just One Last Time","David Guetta","15 novembre 2012","3:42","Progressive house","oro","it"
"Killer Queen/Flick of the Wrist","Queen","11 ottobre 1974    21 ottobre 1974 ","3:01","Pop rock,,Glam rock","oro","it"
"King del rap","Marracash","7 settembre 2011","4:01","Comedy hip hop,,Country rap,,Rap rock","oro","it"
"A Kind of Magic","Queen","17 marzo 1986","4:25","Pop rock","oro","it"
"Kiss Kiss","Holly Valance","29 aprile 2002","3:23","Pop","oro","it"
"Kiss and Make Up","Dua Lipa,,Blackpink","19 ottobre 2018","3:09","Pop","oro","it"
"Kashmir-Kashmir","Cesare Cremonini","18 maggio 2018","4:09","Funk","oro","it"
"Just Dance","Lady Gaga","8 aprile 2008","4:02","","oro","it"
"Lash Out","Alice Merton","30 maggio 2018","3:14","Pop rock","oro","it"
"Killing Me Softly with His Song","Roberta Flack","21 gennaio 1973","","Soul","oro","it"
"Kiss","Prince and The Revolution","5 febbraio 1986","3:38","Funk,,Pop","oro","it"
"Just Lose It","Eminem","28 settembre 2004","4:08","Comedy hip hop","oro","it"
"Last Nite","The Strokes","2001","3:15","Garage rock","oro","it"
"Laura non c'è","Nek","febbraio 1997","3:49","Pop rock","oro","it"
"Lady Marmalade","Christina Aguilera","27 marzo 2001","4:25","Contemporary R&B,,Pop rap","oro","it"
"Kissing Strangers","DNCE","14 aprile 2017","3:22","Pop","oro","it"
"Lasciami entrare","Valerio Scanu","22 aprile 2014","6:06","Pop","oro","it"
"Kiwi","Calcutta","14 settembre 2018","3:42","Indie pop","oro","it"
"L'uomo che amava le donne","Nina Zilli","12 febbraio 2010","2:44","Soul jazz","oro","it"
"Last Resort","Papa Roach","18 settembre 2000","3:19","Nu metal,,Rap metal","oro","it"
"Lamezia Milano","Brunori Sas","28 aprile 2017","3:52","Pop rock,,Folk rock","oro","it"
"Judas","Lady Gaga","15 aprile 2011","4:10","Electro house,,Techno,,Elettropop","oro","it"
"Let You Down","NF","14 settembre 2017  (vedi date di pubblicazione)","3:32","Hip hop","oro","it"
"Left Outside Alone","Anastacia","15 marzo 2004 (Tutto il mondo)  22 marzo 2005 (Stati Uniti)","4:17","Pop rock,,Contemporary R&B","oro","it"
"Legalize the Premier","Caparezza","5 agosto 2011","4:23","Political reggae","oro","it"
"Lay Your Hands","Simon Webbe","2005","4:28","Pop","oro","it"
"Lego House","Ed Sheeran","11 novembre 2011","3:29","Pop rock","oro","it"
"Learn to Fly","Foo Fighters","18 ottobre 1999","3:55","Rock alternativo","oro","it"
"Laura Palmer","Bastille","31 maggio 2013","3:06","Rock alternativo,,Synth pop","oro","it"
"Lato destro del cuore","Laura Pausini","25 settembre 2015","3:52","Pop","oro","it"
"Let You Love Me","Rita Ora","21 settembre 2018","3:10","Pop","oro","it"
"Liberi","Tiromancino","10 gennaio 2014","3:32","Pop rock","oro","it"
"Let Me Love You","Mario","16 novembre 2004","4:09","Contemporary R&B","oro","it"
"Lemonade","Alexandra Stan","12 giugno 2012","3:42","Reggae fusion,,Synth pop,,Elettropop","oro","it"
"Let's Get It Started","Black Eyed Peas,,accreditati come The Black Eyed Peas","22 giugno 2004","3:37","Alternative hip hop","oro","it"
"Let's Get Blown","Snoop Dogg","14 dicembre 2004   15 febbraio 2005","4:40","Pop rap,,Contemporary R&B,,Funk","oro","it"
"Like I Can","Sam Smith","5 dicembre 2014","2:47","Pop,,Soul","oro","it"
"Let's Stay Together","Al Green","1971","3:16","Pop,,Rhythm and blues,,Rock","oro","it"
"Loco","Lele Blade","1º agosto 2019","3:12","Trap","oro","it"
"Let It Go","Idina Menzel","25 novembre 2013","3 min : 45 s","Power ballad,,Colonna sonora","oro","it"
"La libertad","Álvaro Soler","10 maggio 2019","3:12","Pop latino","oro","it"
"Livin' la vida loca","Ricky Martin","27 aprile 1999","4:05","Musica latina,,Pop","oro","it"
"Lips Are Movin","Meghan Trainor","21 ottobre 2014","3:01","Bubblegum pop,,Doo-wop","oro","it"
"Little Lion Man","Mumford & Sons","11 agosto 2009","4:06 (versione dell'album),,3:30 (versione radiofonica)","Indie folk,,Folk rock,,Bluegrass","oro","it"
"Like I Would","Zayn","11 marzo 2016","3:23","Elettropop","oro","it"
